PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Thaddeus Young,IND,81,48,33,2607.0,32,84,38.1,3.0,12.0,25.0,39.900000000000006,67,201152,1610612754
Thomas Bryant,LAL,15,7,8,72.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,1628418,1610612747
Thon Maker,MIL,74,40,34,1238.0,0,8,0.0,0.0,2.0,0.0,0.0,0,1627748,1610612749
Tim Frazier,WAS,59,31,28,838.0,28,75,37.3,7.0,21.0,33.300000000000004,42.0,63,204025,1610612764
Tim Hardaway Jr.,NYK,57,19,38,1885.0,94,257,36.6,37.0,129.0,28.7,43.8,225,203501,1610612752
Tim Quarterman,HOU,3,2,1,13.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1627817,1610612745
Timofey Mozgov,BKN,31,12,19,359.0,0,1,0.0,0.0,0.0,,0.0,0,202389,1610612751
Timothe Luwawu-Cabarrot,PHI,52,29,23,807.0,5,13,38.5,4.0,9.0,44.4,53.800000000000004,14,1627789,1610612755
Tobias Harris,LAC,80,39,41,2668.0,140,328,42.699999999999996,35.0,81.0,43.2,48.0,315,202699,1610612746
Tomas Satoransky,WAS,73,39,34,1643.0,30,83,36.1,0.0,9.0,0.0,36.1,60,203107,1610612764
Tony Allen,NOP,22,12,10,273.0,0,2,0.0,0.0,0.0,,0.0,0,2754,1610612740
Tony Bradley,UTA,9,6,3,29.0,0,0,,0.0,0.0,,,0,1628396,1610612762
Tony Parker,SAS,55,32,23,1071.0,59,146,40.400000000000006,1.0,2.0,50.0,40.8,119,2225,1610612759
Tony Snell,MIL,75,42,33,2053.0,25,48,52.1,4.0,10.0,40.0,56.3,54,203503,1610612749
Torrey Craig,DEN,39,22,17,629.0,1,9,11.1,0.0,6.0,0.0,11.1,2,1628470,1610612743
Travis Wear,LAL,17,7,10,228.0,6,16,37.5,2.0,5.0,40.0,43.8,14,204037,1610612747
Treveon Graham,CHA,63,28,35,1050.0,16,40,40.0,1.0,5.0,20.0,41.3,33,1626203,1610612766
Trevor Ariza,HOU,67,51,16,2269.0,20,85,23.5,19.0,79.0,24.099999999999998,34.699999999999996,59,2772,1610612745
Trevor Booker,IND,68,36,32,1158.0,11,28,39.300000000000004,2.0,4.0,50.0,42.9,24,202344,1610612754
Trey Burke,NYK,36,10,26,785.0,100,207,48.3,11.0,38.0,28.9,51.0,211,203504,1610612752
Trey Lyles,DEN,73,41,32,1391.0,27,79,34.2,5.0,25.0,20.0,37.3,59,1626168,1610612743
Trey McKinney-Jones,IND,1,1,0,1.0,0,0,,,,,,0,203590,1610612754
Tristan Thompson,CLE,53,27,26,1072.0,3,10,30.0,,,,30.0,6,202684,1610612739
Troy Daniels,PHX,79,20,59,1622.0,60,146,41.099999999999994,44.0,107.0,41.099999999999994,56.2,164,203584,1610612756
Troy Williams,NYK,21,7,14,307.0,2,10,20.0,1.0,4.0,25.0,25.0,5,1627786,1610612752
Tyler Cavanaugh,ATL,39,11,28,518.0,1,4,25.0,0.0,2.0,0.0,25.0,2,1628463,1610612737
Tyler Dorsey,ATL,56,15,41,974.0,47,121,38.800000000000004,22.0,57.0,38.6,47.9,116,1628416,1610612737
Tyler Ennis,LAL,54,22,32,683.0,15,57,26.3,3.0,19.0,15.8,28.9,33,203898,1610612747
Tyler Johnson,MIA,72,39,33,2052.0,50,131,38.2,7.0,21.0,33.300000000000004,40.8,107,204020,1610612748
Tyler Lydon,DEN,1,1,0,2.0,0,0,,,,,,0,1628399,1610612743
Tyler Ulis,PHX,71,20,51,1658.0,132,331,39.900000000000006,24.0,86.0,27.900000000000002,43.5,288,1627755,1610612756
Tyler Zeller,MIL,66,27,39,1108.0,1,4,25.0,0.0,1.0,0.0,25.0,2,203092,1610612749
Tyreke Evans,MEM,52,19,33,1607.0,101,249,40.6,69.0,168.0,41.099999999999994,54.400000000000006,271,201936,1610612763
Tyrone Wallace,LAC,30,17,13,851.0,9,32,28.1,0.0,1.0,0.0,28.1,18,1627820,1610612746
Tyson Chandler,PHX,46,15,31,1151.0,0,0,,,,,,0,2199,1610612756
Tyus Jones,MIN,82,47,35,1467.0,30,79,38.0,3.0,22.0,13.600000000000001,39.900000000000006,63,1626145,1610612750
Udonis Haslem,MIA,14,9,5,72.0,0,0,,0.0,0.0,,,0,2617,1610612748
Vander Blue,LAL,5,1,4,45.0,0,0,,0.0,0.0,,,0,203505,1610612747
Victor Oladipo,IND,75,48,27,2552.0,245,595,41.199999999999996,77.0,216.0,35.6,47.599999999999994,567,203506,1610612754
Vince Carter,SAC,58,20,38,1026.0,18,58,31.0,3.0,23.0,13.0,33.6,39,1713,1610612758
Vincent Hunter,MEM,4,0,4,7.0,0,0,,,,,,0,1626205,1610612763
Wade Baldwin IV,POR,7,4,3,80.0,1,6,16.7,0.0,1.0,0.0,16.7,2,1627735,1610612757
Walt Lemon Jr.,NOP,5,4,1,35.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1627215,1610612740
Wayne Ellington,MIA,77,42,35,2041.0,62,158,39.2,48.0,125.0,38.4,54.400000000000006,172,201961,1610612748
Wayne Selden,MEM,35,10,25,691.0,31,74,41.9,13.0,34.0,38.2,50.7,75,1627782,1610612763
Wes Iwundu,ORL,62,18,44,1020.0,11,45,24.4,0.0,4.0,0.0,24.4,22,1628411,1610612753
Wesley Johnson,LAC,74,38,36,1486.0,41,105,39.0,6.0,16.0,37.5,41.9,88,202325,1610612746
Wesley Matthews,DAL,63,20,43,2131.0,84,209,40.2,31.0,81.0,38.3,47.599999999999994,199,202083,1610612742
Will Barton,DEN,81,46,35,2683.0,91,263,34.599999999999994,55.0,163.0,33.7,45.1,237,203115,1610612743
Willie Cauley-Stein,SAC,73,23,50,2044.0,17,64,26.6,0.0,4.0,0.0,26.6,34,1626161,1610612758
Willie Reed,DET,42,20,22,428.0,1,4,25.0,1.0,2.0,50.0,37.5,3,203186,1610612765
Willy Hernangomez,CHA,48,20,28,494.0,3,6,50.0,0.0,0.0,,50.0,6,1626195,1610612766
Wilson Chandler,DEN,74,41,33,2346.0,31,108,28.7,9.0,40.0,22.5,32.9,71,201163,1610612743
Xavier Munford,MIL,6,2,4,21.0,0,1,0.0,0.0,1.0,0.0,0.0,0,204098,1610612749
Xavier Rathan-Mayes,MEM,5,0,5,118.0,5,22,22.7,0.0,9.0,0.0,22.7,10,1628504,1610612763
Xavier Silas,BOS,2,1,1,7.0,0,0,,0.0,0.0,,,0,202918,1610612738
Yogi Ferrell,DAL,82,24,58,2281.0,142,324,43.8,45.0,127.0,35.4,50.8,329,1627812,1610612742
Zach Collins,POR,66,41,25,1045.0,6,24,25.0,0.0,2.0,0.0,25.0,12,1628380,1610612757
Zach LaVine,CHI,24,9,15,656.0,49,144,34.0,27.0,74.0,36.5,43.4,125,203897,1610612741
Zach Randolph,SAC,59,18,41,1508.0,28,81,34.599999999999994,1.0,4.0,25.0,35.199999999999996,57,2216,1610612758
Zaza Pachulia,GSW,69,47,22,972.0,3,4,75.0,0.0,0.0,,75.0,6,2585,1610612744
Zhou Qi,HOU,18,14,4,124.0,0,1,0.0,0.0,0.0,,0.0,0,1627753,1610612745
