PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Peyton Watson,DEN,12,8,4,38,10,5,7,71.4,0,0,0.0,10,100.0,3,30.0,0,0.0,0,0.0,0,0.0
Precious Achiuwa,TOR,35,19,16,827,98,27,55,49.1,18,21,85.7,71,72.4,18,18.4,3,3.1,12,12.2,10,10.2
Quentin Grimes,NYK,49,27,22,1479,172,30,58,51.7,23,26,88.5,85,49.4,91,52.9,23,13.4,10,5.8,14,8.1
Quenton Jackson,WAS,3,2,1,8,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
R.J. Hampton,ORL,26,7,19,361,109,21,41,51.2,10,12,83.3,55,50.5,47,43.1,10,9.2,7,6.4,6,5.5
RJ Barrett,NYK,53,28,25,1829,656,156,336,46.4,108,139,77.7,436,66.5,183,27.9,46,7.0,45,6.9,69,10.5
Raul Neto,CLE,39,26,13,403,96,21,34,61.8,8,10,80.0,51,53.1,49,51.0,11,11.5,2,2.1,6,6.3
Reggie Bullock,DAL,58,30,28,1764,24,4,11,36.4,2,2,100.0,10,41.7,9,37.5,1,4.2,3,12.5,1,4.2
Reggie Jackson,DEN,52,28,24,1338,348,85,177,48.0,24,27,88.9,202,58.0,125,35.9,33,9.5,23,6.6,14,4.0
Richaun Holmes,SAC,33,16,17,301,6,2,4,50.0,2,2,100.0,6,100.0,1,16.7,0,0.0,0,0.0,1,16.7
Ricky Rubio,CLE,14,10,4,235,86,8,21,38.1,5,10,50.0,21,24.4,52,60.5,13,15.1,4,4.7,5,5.8
Robert Covington,LAC,36,15,21,584,55,7,18,38.9,10,12,83.3,24,43.6,23,41.8,9,16.4,5,9.1,6,10.9
Robert Williams III,BOS,23,15,8,543,2,0,0,0.0,2,2,100.0,2,100.0,1,50.0,0,0.0,0,0.0,1,50.0
Robin Lopez,CLE,30,22,8,238,9,3,6,50.0,0,0,0.0,6,66.7,1,11.1,0,0.0,2,22.2,0,0.0
Rodney McGruder,DET,21,3,18,217,18,0,8,0.0,0,2,0.0,0,0.0,8,44.4,3,16.7,1,5.6,1,5.6
Romeo Langford,SAS,31,10,21,628,141,37,80,46.3,13,18,72.2,89,63.1,40,28.4,11,7.8,6,4.3,9,6.4
Ron Harper Jr.,TOR,3,2,1,9,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Royce O'Neale,BKN,55,31,24,1838,219,26,80,32.5,13,20,65.0,67,30.6,104,47.5,31,14.2,23,10.5,9,4.1
Rudy Gay,UTA,44,23,21,645,41,14,29,48.3,10,10,100.0,38,92.7,6,14.6,3,7.3,0,0.0,5,12.2
Rudy Gobert,MIN,49,23,26,1489,37,14,23,60.9,5,6,83.3,34,91.9,5,13.5,0,0.0,5,13.5,3,8.1
Rui Hachimura,LAL,41,22,19,1016,135,41,92,44.6,16,22,72.7,100,74.1,20,14.8,3,2.2,9,6.7,11,8.1
Russell Westbrook,UTA,52,25,27,1491,785,130,274,47.4,72,102,70.6,340,43.3,386,49.2,118,15.0,54,6.9,51,6.5
Ryan Arcidiacono,POR,13,8,5,36,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0
Ryan Rollins,GSW,12,5,7,62,22,1,5,20.0,2,2,100.0,4,18.2,12,54.5,1,4.5,3,13.6,1,4.5
Saben Lee,PHX,19,12,7,286,123,15,32,46.9,19,26,73.1,50,40.7,61,49.6,10,8.1,13,10.6,13,10.6
Saddiq Bey,ATL,53,12,41,1511,291,66,144,45.8,91,104,87.5,236,81.1,65,22.3,15,5.2,25,8.6,52,17.9
Sam Hauser,BOS,57,40,17,903,39,8,13,61.5,2,4,50.0,19,48.7,22,56.4,7,17.9,1,2.6,2,5.1
Sandro Mamukelashvili,MIL,23,16,7,197,23,3,5,60.0,4,8,50.0,10,43.5,8,34.8,3,13.0,5,21.7,4,17.4
Santi Aldama,MEM,54,32,22,1194,107,26,52,50.0,8,12,66.7,63,58.9,38,35.5,20,18.7,8,7.5,6,5.6
Scottie Barnes,TOR,56,26,30,1971,347,89,181,49.2,40,48,83.3,223,64.3,112,32.3,25,7.2,21,6.1,24,6.9
Scotty Pippen Jr.,LAL,6,1,5,32,14,3,6,50.0,1,2,50.0,7,50.0,5,35.7,1,7.1,1,7.1,1,7.1
Serge Ibaka,MIL,16,11,5,185,11,4,7,57.1,0,0,0.0,8,72.7,3,27.3,0,0.0,1,9.1,0,0.0
Seth Curry,BKN,40,27,13,914,142,28,53,52.8,8,8,100.0,64,45.1,75,52.8,20,14.1,8,5.6,4,2.8
Shaedon Sharpe,POR,57,27,30,1157,100,31,60,51.7,5,10,50.0,68,68.0,28,28.0,4,4.0,6,6.0,5,5.0
Shai Gilgeous-Alexander,OKC,53,25,28,1877,1283,296,582,50.9,274,306,89.5,896,69.8,444,34.6,97,7.6,75,5.8,153,11.9
Shake Milton,PHI,53,38,15,1138,370,77,172,44.8,27,30,90.0,183,49.5,146,39.5,33,8.9,22,5.9,15,4.1
Simone Fontecchio,UTA,31,17,14,299,28,9,14,64.3,1,2,50.0,19,67.9,12,42.9,4,14.3,1,3.6,1,3.6
Spencer Dinwiddie,BKN,57,30,27,1946,611,134,273,49.1,105,130,80.8,388,63.5,214,35.0,54,8.8,37,6.1,65,10.6
Stanley Johnson,SAS,29,5,24,459,80,16,31,51.6,12,19,63.2,46,57.5,34,42.5,10,12.5,3,3.8,10,12.5
Stanley Umude,DET,1,0,1,2,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,1,100.0
Stephen Curry,GSW,37,19,18,1290,326,97,164,59.1,47,50,94.0,246,75.5,117,35.9,27,8.3,15,4.6,24,7.4
Sterling Brown,LAL,4,2,2,24,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Steven Adams,MEM,42,28,14,1133,39,15,26,57.7,4,10,40.0,35,89.7,5,12.8,0,0.0,2,5.1,5,12.8
Svi Mykhailiuk,CHA,14,9,5,65,3,0,1,0.0,0,0,0.0,0,0.0,1,33.3,1,33.3,0,0.0,0,0.0
T.J. McConnell,IND,57,24,33,1119,664,129,248,52.0,19,22,86.4,284,42.8,344,51.8,72,10.8,46,6.9,11,1.7
T.J. Warren,PHX,27,17,10,497,80,22,55,40.0,7,10,70.0,51,63.8,16,20.0,4,5.0,4,5.0,5,6.3
Taj Gibson,WAS,36,17,19,353,5,2,3,66.7,0,0,0.0,5,100.0,2,40.0,0,0.0,0,0.0,0,0.0
Talen Horton-Tucker,UTA,46,23,23,760,335,78,151,51.7,43,55,78.2,203,60.6,120,35.8,31,9.3,29,8.7,27,8.1
Tari Eason,HOU,58,13,45,1124,229,38,105,36.2,22,25,88.0,102,44.5,89,38.9,15,6.6,16,7.0,12,5.2
Taurean Prince,MIN,36,21,15,765,111,33,57,57.9,1,4,25.0,68,61.3,32,28.8,7,6.3,16,14.4,2,1.8
Terance Mann,LAC,59,32,27,1376,262,58,111,52.3,31,35,88.6,151,57.6,112,42.7,29,11.1,15,5.7,18,6.9
Terence Davis,SAC,44,24,20,607,102,14,31,45.2,14,16,87.5,42,41.2,46,45.1,9,8.8,14,13.7,8,7.8
Terrence Ross,PHX,42,16,26,944,98,32,62,51.6,8,8,100.0,73,74.5,25,25.5,7,7.1,4,4.1,4,4.1
Terry Rozier,CHA,49,13,36,1746,635,140,311,45.0,59,75,78.7,348,54.8,243,38.3,55,8.7,28,4.4,37,5.8
Terry Taylor,IND,26,9,17,228,30,10,19,52.6,3,4,75.0,23,76.7,7,23.3,1,3.3,2,6.7,2,6.7
Thaddeus Young,TOR,47,20,27,754,41,11,19,57.9,4,6,66.7,26,63.4,16,39.0,4,9.8,3,7.3,3,7.3
Thanasis Antetokounmpo,MIL,24,16,8,98,6,0,2,0.0,1,2,50.0,1,16.7,3,50.0,0,0.0,0,0.0,1,16.7
Theo Maledon,CHA,36,10,26,581,169,29,66,43.9,30,33,90.9,90,53.3,76,45.0,18,10.7,6,3.6,17,10.1
Theo Pinson,DAL,32,15,17,232,20,3,7,42.9,1,2,50.0,8,40.0,10,50.0,3,15.0,2,10.0,1,5.0
Thomas Bryant,DEN,44,24,20,906,15,6,8,75.0,2,4,50.0,15,100.0,2,13.3,0,0.0,3,20.0,2,13.3
Tim Hardaway Jr.,DAL,54,31,23,1633,157,33,97,34.0,19,28,67.9,89,56.7,36,22.9,7,4.5,7,4.5,14,8.9
Tobias Harris,PHI,53,35,18,1779,343,82,166,49.4,22,25,88.0,192,56.0,136,39.7,29,8.5,20,5.8,13,3.8
Tony Bradley,CHI,10,4,6,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Torrey Craig,PHX,56,31,25,1448,112,17,47,36.2,5,8,62.5,40,35.7,44,39.3,15,13.4,14,12.5,4,3.6
Trae Young,ATL,52,27,25,1841,959,210,447,47.0,141,162,87.0,575,60.0,355,37.0,126,13.1,55,5.7,81,8.4
Tre Jones,SAS,51,14,37,1494,579,131,307,42.7,48,52,92.3,316,54.6,205,35.4,47,8.1,27,4.7,26,4.5
Tre Mann,OKC,51,25,26,939,311,56,127,44.1,16,22,72.7,131,42.1,147,47.3,27,8.7,19,6.1,11,3.5
Trendon Watford,POR,42,21,21,680,112,32,50,64.0,21,28,75.0,90,80.4,38,33.9,9,8.0,6,5.4,14,12.5
Trent Forrest,ATL,18,6,12,239,81,17,35,48.6,0,0,0.0,35,43.2,41,50.6,13,16.0,3,3.7,0,0.0
Trevelin Queen,IND,7,2,5,70,8,1,3,33.3,0,0,0.0,2,25.0,5,62.5,0,0.0,0,0.0,0,0.0
Trevor Hudgins,HOU,4,0,4,27,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0
Trevor Keels,NYK,1,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trey Lyles,SAC,51,29,22,812,114,27,49,55.1,20,24,83.3,78,68.4,40,35.1,14,12.3,10,8.8,12,10.5
Trey Murphy III,NOP,56,27,29,1643,172,38,77,49.4,29,32,90.6,107,62.2,65,37.8,20,11.6,10,5.8,16,9.3
Troy Brown Jr.,LAL,53,24,29,1279,68,19,42,45.2,2,2,100.0,42,61.8,18,26.5,4,5.9,7,10.3,1,1.5
Ty Jerome,GSW,36,15,21,642,194,48,90,53.3,18,21,85.7,118,60.8,85,43.8,21,10.8,7,3.6,11,5.7
TyTy Washington Jr.,HOU,23,3,20,292,70,23,40,57.5,2,4,50.0,49,70.0,25,35.7,5,7.1,3,4.3,2,2.9
Tyler Dorsey,DAL,3,2,1,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyler Herro,MIA,45,25,20,1594,503,124,237,52.3,52,62,83.9,309,61.4,195,38.8,45,8.9,30,6.0,31,6.2
Tyrese Haliburton,IND,48,24,24,1605,706,138,264,52.3,51,61,83.6,345,48.9,366,51.8,96,13.6,31,4.4,32,4.5
Tyrese Martin,ATL,13,8,5,45,6,0,3,0.0,2,2,100.0,2,33.3,2,33.3,0,0.0,0,0.0,1,16.7
Tyrese Maxey,PHI,38,25,13,1245,371,101,213,47.4,56,70,80.0,264,71.2,101,27.2,28,7.5,13,3.5,35,9.4
Tyus Jones,MEM,57,35,22,1319,277,87,179,48.6,21,26,80.8,198,71.5,75,27.1,16,5.8,8,2.9,13,4.7
Udoka Azubuike,UTA,24,13,11,137,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Udonis Haslem,MIA,6,3,3,47,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Usman Garuba,HOU,51,12,39,693,7,0,2,0.0,1,2,50.0,1,14.3,2,28.6,0,0.0,1,14.3,1,14.3
Vernon Carey Jr.,WAS,11,8,3,28,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0
Victor Oladipo,MIA,26,17,9,739,184,41,80,51.3,18,23,78.3,100,54.3,75,40.8,16,8.7,9,4.9,11,6.0
Vince Williams Jr.,MEM,9,5,4,49,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Vit Krejci,ATL,21,10,11,120,16,2,6,33.3,0,0,0.0,4,25.0,10,62.5,4,25.0,0,0.0,0,0.0
Vlatko Cancar,DEN,44,30,14,705,51,8,24,33.3,4,4,100.0,20,39.2,19,37.3,6,11.8,2,3.9,2,3.9
Walker Kessler,UTA,57,27,30,1212,5,2,3,66.7,1,2,50.0,5,100.0,1,20.0,0,0.0,0,0.0,1,20.0
Wendell Carter Jr.,ORL,39,16,23,1173,112,40,66,60.6,26,32,81.3,105,93.8,19,17.0,5,4.5,10,8.9,18,16.1
Wendell Moore Jr.,MIN,24,13,11,139,18,4,4,100.0,2,2,100.0,10,55.6,9,50.0,1,5.6,4,22.2,1,5.6
Wenyen Gabriel,LAL,46,22,24,706,26,6,8,75.0,1,2,50.0,13,50.0,13,50.0,0,0.0,3,11.5,1,3.8
Wesley Matthews,MIL,38,28,10,588,28,3,10,30.0,8,8,100.0,14,50.0,13,46.4,2,7.1,1,3.6,4,14.3
Will Barton,WAS,40,18,22,782,159,26,72,36.1,16,20,80.0,69,43.4,67,42.1,20,12.6,10,6.3,10,6.3
Willy Hernangomez,NOP,29,16,13,372,13,4,6,66.7,6,6,100.0,14,107.7,2,15.4,0,0.0,2,15.4,3,23.1
Xavier Tillman,MEM,38,24,14,560,19,6,11,54.5,0,0,0.0,12,63.2,5,26.3,0,0.0,1,5.3,0,0.0
Yuta Watanabe,BKN,43,23,20,772,61,11,25,44.0,4,6,66.7,26,42.6,29,47.5,7,11.5,3,4.9,3,4.9
Zach Collins,SAS,47,13,34,1003,48,20,32,62.5,6,10,60.0,47,97.9,7,14.6,2,4.2,2,4.2,5,10.4
Zach LaVine,CHI,53,24,29,1914,538,129,249,51.8,108,127,85.0,382,71.0,182,33.8,38,7.1,36,6.7,64,11.9
Zeke Nnaji,DEN,43,29,14,582,7,1,2,50.0,0,0,0.0,2,28.6,4,57.1,0,0.0,0,0.0,0,0.0
Ziaire Williams,MEM,28,16,12,486,41,9,20,45.0,2,2,100.0,21,51.2,15,36.6,3,7.3,5,12.2,1,2.4
Zion Williamson,NOP,29,17,12,956,470,133,228,58.3,85,114,74.6,363,77.2,123,26.2,25,5.3,45,9.6,56,11.9
