PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Tony Bradley,UTA,58,36,22,663.0,741,441,23,1,48,66,25,0.031,0.034,1628396,1610612762,1
Tony Snell,DET,58,18,40,1613.0,1591,1250,127,17,245,325,159,0.08,0.1,203503,1610612765,18
Torrey Craig,DEN,58,38,20,1072.0,759,674,47,6,89,114,56,0.062,0.074,1628470,1610612743,4
Trae Young,ATL,60,18,42,2120.0,3195,4523,560,59,1039,1391,677,0.175,0.212,1629027,1610612737,57
Tremont Waters,BOS,11,8,3,119.0,165,202,16,0,30,46,20,0.097,0.121,1629682,1610612738,4
Treveon Graham,ATL,55,21,34,929.0,880,713,45,3,90,113,50,0.051,0.057,1626203,1610612737,5
Trevor Ariza,POR,52,21,31,1453.0,1213,1034,86,13,179,225,106,0.071,0.087,2772,1610612757,9
Trey Burke,DAL,33,16,17,520.0,748,888,83,9,140,209,96,0.111,0.128,203504,1610612742,4
Trey Lyles,SAS,62,26,36,1254.0,1893,986,67,5,130,177,82,0.035,0.043,1626168,1610612759,10
Tristan Thompson,CLE,57,19,38,1722.0,2239,1726,120,12,234,322,147,0.054,0.066,202684,1610612739,15
Troy Brown Jr.,WAS,69,24,45,1782.0,1891,1815,178,18,325,447,210,0.094,0.111,1628972,1610612764,17
Troy Daniels,DEN,47,34,13,532.0,284,349,17,6,23,39,23,0.06,0.081,203584,1610612743,2
Ty Jerome,PHX,31,16,15,328.0,504,532,44,3,99,122,52,0.087,0.103,1629660,1610612756,5
Tyler Cook,DEN,13,3,10,54.0,50,34,1,0,3,2,1,0.02,0.02,1629076,1610612743,0
Tyler Herro,MIA,55,34,21,1508.0,1596,1719,121,23,245,323,160,0.076,0.1,1629639,1610612748,16
Tyler Johnson,BKN,38,16,22,694.0,908,1031,73,18,154,198,101,0.08,0.111,204020,1610612751,11
Tyler Zeller,SAS,2,1,1,4.0,2,2,0,0,1,2,1,0.0,0.5,203092,1610612759,1
Tyrone Wallace,ATL,14,3,11,160.0,167,176,13,1,27,31,14,0.078,0.084,1627820,1610612737,2
Tyson Chandler,HOU,26,15,11,219.0,221,90,6,1,15,12,7,0.027,0.032,2199,1610612745,1
Tyus Jones,MEM,65,32,33,1232.0,2276,2511,285,32,484,719,331,0.125,0.145,1626145,1610612763,17
Udonis Haslem,MIA,4,3,1,44.0,67,52,1,0,6,2,1,0.015,0.015,2617,1610612748,0
Vic Law,ORL,8,2,6,62.0,76,42,3,0,4,10,4,0.039,0.053,1629724,1610612753,1
Victor Oladipo,IND,19,11,8,528.0,516,692,56,6,100,138,70,0.109,0.136,203506,1610612754,9
Vince Carter,ATL,60,19,41,876.0,925,790,48,7,103,109,53,0.052,0.057,1713,1610612737,1
Vincent Poirier,BOS,22,18,4,130.0,138,112,8,0,15,24,9,0.058,0.065,1629738,1610612738,1
Vlatko Čančar,DEN,14,7,7,45.0,40,36,3,0,2,6,3,0.075,0.075,1628427,1610612743,0
Wayne Ellington,NYK,36,9,27,558.0,453,529,44,5,53,107,49,0.097,0.108,201961,1610612752,3
Wendell Carter Jr.,CHI,43,15,28,1256.0,1212,987,51,5,122,149,65,0.042,0.054,1628976,1610612741,8
Wenyen Gabriel,POR,29,9,20,228.0,206,119,8,1,14,20,11,0.039,0.053,1629117,1610612757,2
Wes Iwundu,ORL,52,23,29,953.0,662,649,60,3,113,161,71,0.091,0.107,1628411,1610612753,6
Wesley Matthews,MIL,66,51,15,1617.0,974,1110,91,4,133,233,103,0.093,0.106,202083,1610612749,8
Will Barton,DEN,58,38,20,1916.0,2239,2412,212,21,386,529,257,0.095,0.115,203115,1610612743,23
William Howard,HOU,2,1,1,13.0,14,9,1,0,1,5,2,0.071,0.143,1629739,1610612745,1
Willie Cauley-Stein,DAL,53,15,38,1082.0,1300,976,70,13,144,175,87,0.054,0.067,1626161,1610612742,4
Willy Hernangomez,CHA,30,7,23,367.0,607,466,28,2,44,72,33,0.046,0.054,1626195,1610612766,4
Wilson Chandler,BKN,35,16,19,734.0,891,595,39,6,84,106,48,0.044,0.054,201163,1610612751,3
Yogi Ferrell,SAC,50,20,30,530.0,689,821,69,5,154,186,85,0.1,0.123,1627812,1610612758,14
Yuta Watanabe,MEM,18,9,9,105.0,96,95,5,1,14,12,6,0.052,0.063,1629139,1610612763,0
Zach Collins,POR,11,8,3,290.0,252,187,16,3,25,41,21,0.063,0.083,1628380,1610612757,2
Zach LaVine,CHI,60,20,40,2085.0,2361,3212,254,42,508,678,334,0.108,0.141,203897,1610612741,40
Zach Norvell Jr.,GSW,5,2,3,41.0,37,37,3,1,6,8,4,0.081,0.108,1629668,1610612744,0
Zhaire Smith,PHI,7,3,4,32.0,10,20,2,0,3,6,2,0.2,0.2,1629015,1610612755,0
Zion Williamson,NOP,23,11,12,633.0,531,698,47,3,73,114,49,0.089,0.092,1629627,1610612740,1
Zylan Cheatham,NOP,4,2,2,51.0,55,32,3,0,4,7,3,0.055,0.055,1629597,1610612740,0
