Player,Salary,Team,Year
Dan Langhi,"$587,435",PHX,2003
Jake Voskuhl,"$587,435",PHX,2003
Alton Ford,"$512,435",PHX,2003
Totals,"$55,225,080",PHX,2003
Anfernee Hardaway,"$13,500,000",PHX,2004
Stephon Marbury,"$13,500,000",PHX,2004
Tom Gugliotta,"$11,670,000",PHX,2004
Shawn Marion,"$10,960,000",PHX,2004
Jahidi White,"$5,676,091",PHX,2004
Amare Stoudemire,"$1,899,720",PHX,2004
Joe Johnson,"$1,850,160",PHX,2004
Cezary Trybanski,"$1,600,000",PHX,2004
Jake Voskuhl,"$1,500,000",PHX,2004
Zarko Cabarkapa,"$1,221,240",PHX,2004
Scott Williams,"$1,070,000",PHX,2004
Casey Jacobsen,"$1,011,600",PHX,2004
Leandro Barbosa,"$809,280",PHX,2004
Donnell Harvey,"$663,679",PHX,2004
Totals,"$66,931,770",PHX,2004
Shawn Marion,"$12,330,000",PHX,2005
Steve Nash,"$8,750,000",PHX,2005
Quentin Richardson,"$5,800,000",PHX,2005
Howard Eisley,"$5,201,923",PHX,2005
Joe Johnson,"$2,358,954",PHX,2005
Amare Stoudemire,"$2,032,200",PHX,2005
Jake Voskuhl,"$1,687,500",PHX,2005
Zarko Cabarkapa,"$1,312,800",PHX,2005
Casey Jacobsen,"$1,082,160",PHX,2005
Bo Outlaw,"$1,059,756",PHX,2005
Maciej Lampe,"$900,000",PHX,2005
Leandro Barbosa,"$870,000",PHX,2005
Steven Hunter,"$720,046",PHX,2005
Jackson Vroman,"$385,277",PHX,2005
Yuta Tabuse,"$108,066",PHX,2005
Totals,"$44,598,682",PHX,2005
Shawn Marion,"$13,700,000",PHX,2006
Steve Nash,"$9,625,000",PHX,2006
Kurt Thomas,"$6,620,062",PHX,2006
Howard Eisley,"$5,635,417",PHX,2006
Raja Bell,"$4,250,000",PHX,2006
Jim Jackson,"$2,640,000",PHX,2006
Amare Stoudemire,"$2,589,023",PHX,2006
James Jones,"$2,400,000",PHX,2006
Brian Grant,"$1,670,000",PHX,2006
Boris Diaw,"$1,174,200",PHX,2006
Leandro Barbosa,"$930,600",PHX,2006
Eddie House,"$835,810",PHX,2006
Pat Burke,"$750,000",PHX,2006
Dijon Thompson,"$398,762",PHX,2006
Jared Reiner,"$242,612",PHX,2006
Sharrod Ford,"$116,711",PHX,2006
Josh Davis,"$43,864",PHX,2006
Lucas Tischer,"$4,863",PHX,2006
Totals,"$53,626,924",PHX,2006
Shawn Marion,"$15,070,000",PHX,2007
Amare Stoudemire,"$12,455,000",PHX,2007
Steve Nash,"$10,500,000",PHX,2007
Kurt Thomas,"$7,821,482",PHX,2007
Raja Bell,"$4,500,000",PHX,2007
Marcus Banks,"$3,672,414",PHX,2007
James Jones,"$2,650,000",PHX,2007
Boris Diaw,"$1,870,501",PHX,2007
Leandro Barbosa,"$1,679,733",PHX,2007
Jalen Rose,"$1,540,000",PHX,2007
Eric Piatkowski,"$1,178,348",PHX,2007
Jumaine Jones,"$998,967",PHX,2007
Sean Marks,"$932,015",PHX,2007
Pat Burke,"$810,000",PHX,2007
Howard Eisley,"$162,660",PHX,2007
Totals,"$65,841,120",PHX,2007
Shaquille O'Neal,"$20,000,000",PHX,2008
Amare Stoudemire,"$13,762,775",PHX,2008
Steve Nash,"$11,375,000",PHX,2008
Boris Diaw,"$9,000,000",PHX,2008
Leandro Barbosa,"$5,600,000",PHX,2008
Raja Bell,"$4,750,000",PHX,2008
Grant Hill,"$1,830,000",PHX,2008
Eric Piatkowski,"$1,219,590",PHX,2008
Brian Skinner,"$1,108,718",PHX,2008
Sean Marks,"$1,033,930",PHX,2008
Alando Tucker,"$931,920",PHX,2008
D.J. Strawberry,"$427,163",PHX,2008
Linton Johnson,"$283,953",PHX,2008
Totals,"$71,323,049",PHX,2008
Shaquille O'Neal,"$21,000,000",PHX,2009
Amare Stoudemire,"$15,070,550",PHX,2009
Steve Nash,"$12,250,000",PHX,2009
Jason Richardson,"$12,222,221",PHX,2009
Leandro Barbosa,"$6,100,000",PHX,2009
Grant Hill,"$1,976,400",PHX,2009
Goran Dragic,"$1,700,000",PHX,2009
Robin Lopez,"$1,623,720",PHX,2009
Jared Dudley,"$1,222,320",PHX,2009
Alando Tucker,"$1,001,880",PHX,2009
Matt Barnes,"$926,678",PHX,2009
Juaquin Hawkins,"$797,581",PHX,2009
Courtney Sims,"$184,648",PHX,2009
Dee Brown,"$54,410",PHX,2009
Totals,"$76,130,408",PHX,2009
Amare Stoudemire,"$16,378,325",PHX,2010
Jason Richardson,"$13,333,333",PHX,2010
Steve Nash,"$13,125,000",PHX,2010
Leandro Barbosa,"$6,600,000",PHX,2010
Grant Hill,"$3,000,000",PHX,2010
Channing Frye,"$2,000,000",PHX,2010
Goran Dragic,"$1,836,000",PHX,2010
Earl Clark,"$1,766,280",PHX,2010
Robin Lopez,"$1,745,520",PHX,2010
Jared Dudley,"$1,307,640",PHX,2010
Aleksandar Pavlovic,"$1,250,000",PHX,2010
Jarron Collins,"$1,181,803",PHX,2010
Louis Amundson,"$855,189",PHX,2010
Taylor Griffin,"$457,588",PHX,2010
Jason Hart,"$451,866",PHX,2010
Totals,"$65,288,544",PHX,2010
Vince Carter,"$17,300,000",PHX,2011
Steve Nash,"$10,310,938",PHX,2011
Josh Childress,"$6,500,000",PHX,2011
Marcin Gortat,"$6,322,320",PHX,2011
Mickael Pietrus,"$5,300,000",PHX,2011
Channing Frye,"$5,200,000",PHX,2011
Hakim Warrick,"$4,250,000",PHX,2011
Grant Hill,"$3,324,000",PHX,2011
Jared Dudley,"$2,151,068",PHX,2011
Aaron Brooks,"$2,016,692",PHX,2011
Robin Lopez,"$1,867,320",PHX,2011
Gani Lawal,"$473,640",PHX,2011
Garret Siler,"$473,640",PHX,2011
Zabian Dowdell,"$242,374",PHX,2011
Earl Barron,"$188,558",PHX,2011
Matt Janning,"$58,504",PHX,2011
Totals,"$65,979,054",PHX,2011
Vince Carter,"$18,300,000",PHX,2012
Steve Nash,"$11,689,062",PHX,2012
Marcin Gortat,"$6,790,640",PHX,2012
Grant Hill,"$6,500,000",PHX,2012
Josh Childress,"$6,000,000",PHX,2012
Channing Frye,"$5,600,000",PHX,2012
Mickael Pietrus,"$5,300,000",PHX,2012
Jared Dudley,"$4,250,000",PHX,2012
Hakim Warrick,"$4,000,000",PHX,2012
Shannon Brown,"$3,500,000",PHX,2012
Robin Lopez,"$2,862,602",PHX,2012
Markieff Morris,"$1,919,160",PHX,2012
Sebastian Telfair,"$1,500,000",PHX,2012
Michael Redd,"$1,308,506",PHX,2012
Ronnie Price,"$1,069,509",PHX,2012
Garret Siler,"$51,097",PHX,2012
Totals,"$80,640,576",PHX,2012
Goran Dragic,"$7,500,000",PHX,2013
Marcin Gortat,"$7,258,960",PHX,2013
Josh Childress,"$6,500,000",PHX,2013
Channing Frye,"$6,000,000",PHX,2013
Michael Beasley,"$5,750,000",PHX,2013
Luis Scola,"$4,500,000",PHX,2013
Wesley Johnson,"$4,285,560",PHX,2013
Jared Dudley,"$4,250,000",PHX,2013
Shannon Brown,"$3,500,000",PHX,2013
Markieff Morris,"$2,063,040",PHX,2013
Marcus Morris,"$1,959,960",PHX,2013
Kendall Marshall,"$1,919,160",PHX,2013
Jermaine O'Neal,"$1,352,181",PHX,2013
Hamed Haddadi,"$1,300,000",PHX,2013
Brad Miller,"$848,000",PHX,2013
PJ Tucker,"$762,195",PHX,2013
Diante Garrett,"$473,604",PHX,2013
Luke Zeller,"$473,604",PHX,2013
Totals,"$54,196,264",PHX,2013
Emeka Okafor,"$14,544,687",PHX,2014
Goran Dragic,"$7,500,000",PHX,2014
Josh Childress,"$7,182,500",PHX,2014
Channing Frye,"$6,400,000",PHX,2014
Michael Beasley,"$6,000,000",PHX,2014
Gerald Green,"$3,500,000",PHX,2014
Alex Len,"$3,492,720",PHX,2014
Eric Bledsoe,"$2,626,473",PHX,2014
Markieff Morris,"$2,207,040",PHX,2014
Marcus Morris,"$2,096,760",PHX,2014
Vyacheslav Kravtsov,"$1,500,000",PHX,2014
Miles Plumlee,"$1,121,520",PHX,2014
Archie Goodwin,"$1,064,400",PHX,2014
Ishmael Smith,"$985,000",PHX,2014
PJ Tucker,"$884,293",PHX,2014
Leandro Barbosa,"$650,359",PHX,2014
Dionte Christmas,"$490,180",PHX,2014
Shavlik Randolph,"$306,036",PHX,2014
Hamed Haddadi,"$200,000",PHX,2014
Totals,"$55,569,468",PHX,2014
Eric Bledsoe,"$13,000,000",PHX,2015
Marcus Thornton,"$8,697,500",PHX,2015
Josh Childress,"$7,317,500",PHX,2015
PJ Tucker,"$5,700,000",PHX,2015
Brandan Wright,"$5,000,000",PHX,2015
Alex Len,"$3,649,920",PHX,2015
Brandon Knight,"$3,553,917",PHX,2015
Gerald Green,"$3,500,000",PHX,2015
Markieff Morris,"$3,153,860",PHX,2015
Marcus Morris,"$3,105,301",PHX,2015
Danny Granger,"$2,100,000",PHX,2015
TJ Warren,"$1,953,120",PHX,2015
Reggie Bullock,"$1,200,720",PHX,2015
Archie Goodwin,"$1,112,280",PHX,2015
Kendall Marshall,"$915,243",PHX,2015
Tony Mitchell,"$816,482",PHX,2015
Earl Barron,"$390,063",PHX,2015
AJ Price,"$62,552",PHX,2015
Jerel McNeal,"$59,686",PHX,2015
Seth Curry,"$48,028",PHX,2015
Totals,"$58,018,672",PHX,2015
Eric Bledsoe,"$13,500,000",PHX,2016
Brandon Knight,"$13,500,000",PHX,2016
Tyson Chandler,"$13,000,000",PHX,2016
Mirza Teletovic,"$5,500,000",PHX,2016
PJ Tucker,"$5,500,000",PHX,2016
Alex Len,"$3,807,120",PHX,2016
Kris Humphries,"$3,440,000",PHX,2016
Devin Booker,"$2,055,840",PHX,2016
TJ Warren,"$2,041,080",PHX,2016
Ronnie Price,"$1,499,187",PHX,2016
Archie Goodwin,"$1,160,160",PHX,2016
Jon Leuer,"$1,035,000",PHX,2016
John Jenkins,"$981,349",PHX,2016
Cory Jefferson,"$362,878",PHX,2016
Chase Budinger,"$258,082",PHX,2016
Alan Williams,"$114,284",PHX,2016
Phil Pressey,"$111,444",PHX,2016
Lorenzo Brown,"$111,444",PHX,2016
Jordan McRae,"$61,775",PHX,2016
Orlando Johnson,"$55,722",PHX,2016
Totals,"$68,095,365",PHX,2016
Eric Bledsoe,"$14,000,000",PHX,2017
Brandon Knight,"$12,606,250",PHX,2017
Tyson Chandler,"$12,415,000",PHX,2017
Jared Dudley,"$10,470,000",PHX,2017
Jared Sullinger,"$5,628,000",PHX,2017
Alex Len,"$4,823,621",PHX,2017
Kris Humphries,"$4,630,000",PHX,2017
Dragan Bender,"$4,276,320",PHX,2017
Leandro Barbosa,"$4,000,000",PHX,2017
Mike Scott,"$3,333,333",PHX,2017
Marquese Chriss,"$2,941,440",PHX,2017
Devin Booker,"$2,223,600",PHX,2017
TJ Warren,"$2,128,920",PHX,2017
Archie Goodwin,"$2,094,089",PHX,2017
John Jenkins,"$1,050,961",PHX,2017
Tyler Ulis,"$918,369",PHX,2017
Alan Williams,"$874,636",PHX,2017
Ronnie Price,"$693,682",PHX,2017
Derrick Jones,"$543,471",PHX,2017
Jarell Eddie,"$102,898",PHX,2017
Totals,"$89,754,590",PHX,2017
Greg Monroe,"$16,384,175",PHX,2018
Brandon Knight,"$13,618,750",PHX,2018
Tyson Chandler,"$13,000,000",PHX,2018
Jared Dudley,"$10,000,000",PHX,2018
Alan Williams,"$6,000,000",PHX,2018
Josh Jackson,"$5,090,040",PHX,2018
Dragan Bender,"$4,468,800",PHX,2018
Alex Len,"$4,187,599",PHX,2018
Troy Daniels,"$3,408,520",PHX,2018
Elfrid Payton,"$3,332,340",PHX,2018
TJ Warren,"$3,152,930",PHX,2018
Marquese Chriss,"$3,073,800",PHX,2018
Devin Booker,"$2,319,360",PHX,2018
Tyler Ulis,"$1,312,611",PHX,2018
Isaiah Canaan,"$1,069,308",PHX,2018
Davon Reed,"$815,615",PHX,2018
Leandro Barbosa,"$500,000",PHX,2018
Derrick Jones,"$385,625",PHX,2018
Shaquille Harrison,"$230,399",PHX,2018
Josh Gray,"$92,159",PHX,2018
Mike James,"$87,552",PHX,2018
Alec Peters,"$77,250",PHX,2018
Danuel House,"$77,250",PHX,2018
Totals,"$92,684,083",PHX,2018
Tyler Johnson,"$19,245,370",PHX,2019
Austin Rivers,"$12,000,000",PHX,2019
TJ Warren,"$11,750,000",PHX,2019
Tyson Chandler,"$11,448,084",PHX,2019
Deandre Ayton,"$8,175,840",PHX,2019
Darrell Arthur,"$7,464,912",PHX,2019
Wayne Ellington,"$6,270,000",PHX,2019
Josh Jackson,"$6,041,520",PHX,2019
Dragan Bender,"$4,661,280",PHX,2019
Mikal Bridges,"$3,557,400",PHX,2019
Devin Booker,"$3,314,365",PHX,2019
Troy Daniels,"$3,258,539",PHX,2019
Kelly Oubre,"$3,208,630",PHX,2019
Jamal Crawford,"$2,393,887",PHX,2019
Richaun Holmes,"$1,600,520",PHX,2019
Elie Okobo,"$1,238,464",PHX,2019
De'Anthony Melton,"$949,000",PHX,2019
Davon Reed,"$675,000",PHX,2019
Isaiah Canaan,"$446,803",PHX,2019
Eric Moreland,"$221,328",PHX,2019
Quincy Acy,"$213,948",PHX,2019
Jimmer Fredette,"$198,579",PHX,2019
Raymond Spalding,"$184,746",PHX,2019
George King,"$77,250",PHX,2019
Shaquille Harrison,"$50,000",PHX,2019
Emanuel Terry,"$47,370",PHX,2019
Totals,"$108,692,835",PHX,2019
Devin Booker,"$27,285,000",PHX,2020
Ricky Rubio,"$16,200,000",PHX,2020
Kelly Oubre,"$15,625,000",PHX,2020
Deandre Ayton,"$9,562,920",PHX,2020
Aron Baynes,"$5,453,280",PHX,2020
Frank Kaminsky,"$4,767,000",PHX,2020
Mikal Bridges,"$4,161,000",PHX,2020
Cameron Johnson,"$4,033,440",PHX,2020
Dario Saric,"$3,481,985",PHX,2020
Ty Jerome,"$2,193,480",PHX,2020
Cheick Diallo,"$1,678,854",PHX,2020
Jevon Carter,"$1,416,852",PHX,2020
Elie Okobo,"$1,416,852",PHX,2020
Jalen Lecque,"$898,310",PHX,2020
Cameron Payne,"$196,288",PHX,2020
Jonah Bolden,"$89,846",PHX,2020
Tariq Owens,"$79,568",PHX,2020
Totals,"$98,539,675",PHX,2020
Chris Paul,"$41,358,814",PHX,2021
Devin Booker,"$29,467,800",PHX,2021
Deandre Ayton,"$10,018,200",PHX,2021
Jae Crowder,"$9,258,000",PHX,2021
Dario Saric,"$9,250,000",PHX,2021
Mikal Bridges,"$4,359,000",PHX,2021
Jalen Smith,"$4,245,720",PHX,2021
Cameron Johnson,"$4,235,160",PHX,2021
Jevon Carter,"$3,925,000",PHX,2021
E'Twaun Moore,"$2,331,593",PHX,2021
Langston Galloway,"$2,028,594",PHX,2021
Cameron Payne,"$1,977,011",PHX,2021
Abdel Nader,"$1,752,950",PHX,2021
Frank Kaminsky,"$1,737,145",PHX,2021
Torrey Craig,"$1,678,854",PHX,2021
Damian Jones,"$785,285",PHX,2021
Ty-Shon Alexander,"$449,115",PHX,2021
Totals,"$128,858,241",PHX,2021
Devin Booker,"$31,650,600",PHX,2022
Chris Paul,"$30,800,000",PHX,2022
Deandre Ayton,"$12,632,950",PHX,2022
Jae Crowder,"$9,720,900",PHX,2022
Dario Saric,"$8,510,000",PHX,2022
Cameron Payne,"$6,500,000",PHX,2022
Mikal Bridges,"$5,557,725",PHX,2022
JaVale McGee,"$5,000,000",PHX,2022
Torrey Craig,"$4,878,049",PHX,2022
Cameron Johnson,"$4,437,000",PHX,2022
Aaron Holiday,"$3,980,551",PHX,2022
Landry Shamet,"$3,768,342",PHX,2022
Elfrid Payton,"$2,239,544",PHX,2022
Frank Kaminsky,"$2,089,448",PHX,2022
Abdel Nader,"$2,000,000",PHX,2022
Bismack Biyombo,"$1,518,213",PHX,2022
Ishmail Wainright,"$457,893",PHX,2022
Justin Jackson,"$205,662",PHX,2022
Chandler Hutchison,"$204,727",PHX,2022
Paris Bass,"$106,352",PHX,2022
Emanuel Terry,"$85,578",PHX,2022
Gabriel Lundberg,"$79,764",PHX,2022
MJ Walker,"$53,176",PHX,2022
Totals,"$136,476,474",PHX,2022
Kevin Durant,"$44,119,845",PHX,2023
Devin Booker,"$33,833,400",PHX,2023
Deandre Ayton,"$30,913,750",PHX,2023
Chris Paul,"$28,400,000",PHX,2023
Landry Shamet,"$9,500,000",PHX,2023
Cameron Payne,"$6,000,000",PHX,2023
Torrey Craig,"$5,121,951",PHX,2023
Darius Bazley,"$4,264,628",PHX,2023
Bismack Biyombo,"$2,905,851",PHX,2023
TJ Warren,"$2,628,597",PHX,2023
Damion Lee,"$2,133,278",PHX,2023
Josh Okogie,"$1,968,175",PHX,2023
Jock Landale,"$1,563,518",PHX,2023
Terrence Ross,"$918,516",PHX,2023
Ishmail Wainright,"$855,057",PHX,2023
Duane Washington Jr,"$508,891",PHX,2023
Saben Lee,"$406,996",PHX,2023
Totals,"$176,042,453",PHX,2023
Kevin Durant,"$47,649,433",PHX,2024
Bradley Beal,"$46,741,590",PHX,2024
Devin Booker,"$36,016,200",PHX,2024
Jusuf Nurkic,"$16,875,000",PHX,2024
Royce O'Neale,"$9,500,000",PHX,2024
Grayson Allen,"$8,925,000",PHX,2024
Nassir Little,"$6,250,000",PHX,2024
Eric Gordon,"$3,196,448",PHX,2024
Josh Okogie,"$2,815,937",PHX,2024
Keon Johnson,"$2,808,720",PHX,2024
David Roddy,"$2,718,240",PHX,2024
Damion Lee,"$2,528,233",PHX,2024
Drew Eubanks,"$2,346,614",PHX,2024
Bol Bol,"$2,165,000",PHX,2024
Thaddeus Young,"$1,010,371",PHX,2024
Saben Lee,"$559,782",PHX,2024
Udoka Azubuike,"$559,782",PHX,2024
Theo Maledon,"$559,782",PHX,2024
Isaiah Thomas,"$477,630",PHX,2024
Ishmail Wainright,"$135,120",PHX,2024
Totals,"$193,838,882",PHX,2024
Terry Porter,"$2,000,000",POR,1991
Kevin Duckworth,"$1,710,000",POR,1991
Buck Williams,"$1,550,000",POR,1991
Clyde Drexler,"$1,180,000",POR,1991
Wayne Cooper,"$1,100,000",POR,1991
Walter Davis,"$900,000",POR,1991
Danny Ainge,"$725,000",POR,1991
Jerome Kersey,"$550,000",POR,1991
Danny Young,"$450,000",POR,1991
Mark Bryant,"$405,000",POR,1991
Alaa Abdelnaby,"$395,000",POR,1991
Cliff Robinson,"$250,000",POR,1991
Totals,"$11,215,000",POR,1991
Kevin Duckworth,"$2,013,000",POR,1992
Terry Porter,"$1,787,000",POR,1992
Buck Williams,"$1,700,000",POR,1992
Clyde Drexler,"$1,378,000",POR,1992
Wayne Cooper,"$1,200,000",POR,1992
Walter Davis,"$1,000,000",POR,1992
Danny Ainge,"$725,000",POR,1992
Jerome Kersey,"$561,000",POR,1992
Danny Young,"$550,000",POR,1992
Alaa Abdelnaby,"$494,000",POR,1992
Cliff Robinson,"$474,000",POR,1992
Mark Bryant,"$450,000",POR,1992
Lamont Strothers,"$150,000",POR,1992
Ennis Whatley,"$130,000",POR,1992
Robert Pack,"$130,000",POR,1992
Totals,"$12,742,000",POR,1992
Jerome Kersey,"$2,655,000",POR,1993
Kevin Duckworth,"$2,213,000",POR,1993
Terry Porter,"$2,200,000",POR,1993
Buck Williams,"$1,850,000",POR,1993
Cliff Robinson,"$1,665,000",POR,1993
Clyde Drexler,"$1,378,000",POR,1993
Rod Strickland,"$1,200,000",POR,1993
Mark Bryant,"$1,100,000",POR,1993
Tracy Murray,"$725,000",POR,1993
Mario Elie,"$608,000",POR,1993
Dave Johnson,"$500,000",POR,1993
Reggie Smith,"$275,000",POR,1993
Totals,"$16,369,000",POR,1993
Buck Williams,"$5,050,000",POR,1994
Jerome Kersey,"$2,940,000",POR,1994
Terry Porter,"$2,500,000",POR,1994
Harvey Grant,"$2,429,000",POR,1994
Clifford Robinson,"$2,336,000",POR,1994
Clyde Drexler,"$1,578,000",POR,1994
Rod Strickland,"$1,560,000",POR,1994
Mark Bryant,"$1,300,000",POR,1994
Tracy Murray,"$943,000",POR,1994
Chris Dudley,"$790,000",POR,1994
Dave Johnson,"$650,000",POR,1994
James Robinson,"$650,000",POR,1994
Reggie Smith,"$358,000",POR,1994
A.J. English,"$150,000",POR,1994
Elliot Perry,"$150,000",POR,1994
Kevin Thompson,"$150,000",POR,1994
Totals,"$23,534,000",POR,1994
Jerome Kersey,"$3,608,000",POR,1995
Chris Dudley,"$3,500,000",POR,1995
Buck Williams,"$3,200,000",POR,1995
Harvey Grant,"$2,990,000",POR,1995
Clifford Robinson,"$2,732,000",POR,1995
Terry Porter,"$2,600,000",POR,1995
Rod Strickland,"$1,920,000",POR,1995
Clyde Drexler,"$1,578,000",POR,1995
Mark Bryant,"$1,400,000",POR,1995
Tracy Murray,"$1,160,000",POR,1995
James Robinson,"$845,000",POR,1995
Aaron McKie,"$650,000",POR,1995
James Edwards,"$325,000",POR,1995
Negele Knight,"$150,000",POR,1995
Totals,"$26,658,000",POR,1995
Chris Dudley,"$3,800,000",POR,1996
Harvey Grant,"$3,551,000",POR,1996
Buck Williams,"$3,400,000",POR,1996
Clifford Robinson,"$3,018,000",POR,1996
Rod Strickland,"$2,280,000",POR,1996
Arvydas Sabonis,"$2,200,000",POR,1996
James Robinson,"$1,040,000",POR,1996
Gary Trent,"$1,022,000",POR,1996
Bill Curley,"$913,000",POR,1996
Aaron McKie,"$845,000",POR,1996
Randolph Childress,"$682,000",POR,1996
Dave Johnson,"$300,000",POR,1996
Reggie Slater,"$225,000",POR,1996
Dontonio Wingfield,"$225,000",POR,1996
Anthony Cook,"$225,000",POR,1996
James Edwards,"$200,000",POR,1996
Totals,"$23,926,000",POR,1996
Kenny Anderson,"$4,175,000",POR,1997
Chris Dudley,"$4,100,000",POR,1997
Isaiah Rider,"$3,610,000",POR,1997
Clifford Robinson,"$2,924,000",POR,1997
Arvydas Sabonis,"$2,640,000",POR,1997
Rasheed Wallace,"$2,060,000",POR,1997
Gary Trent,"$1,176,000",POR,1997
Aaron McKie,"$1,040,000",POR,1997
Jermaine O'Neal,"$827,000",POR,1997
Randolph Childress,"$784,000",POR,1997
Mitchell Butler,"$600,000",POR,1997
Dontonio Wingfield,"$500,000",POR,1997
Reggie Jordan,"$247,500",POR,1997
Marcus Brown,"$220,000",POR,1997
Totals,"$24,903,500",POR,1997
Kenny Anderson,"$5,010,000",POR,1998
Brian Grant,"$5,000,000",POR,1998
Isaiah Rider,"$4,210,000",POR,1998
Arvydas Sabonis,"$3,080,000",POR,1998
Stacey Augmon,"$2,800,000",POR,1998
Rasheed Wallace,"$2,329,080",POR,1998
Gary Trent,"$1,329,009",POR,1998
Kelvin Cato,"$999,240",POR,1998
Jermaine O'Neal,"$950,640",POR,1998
Dontonio Wingfield,"$600,000",POR,1998
John Crotty,"$420,000",POR,1998
Alton Lister,"$272,250",POR,1998
Sean Higgins,"$272,250",POR,1998
Vincent Askew,"$272,250",POR,1998
Alvin Williams,"$242,000",POR,1998
Totals,"$27,786,719",POR,1998
Arvydas Sabonis,"$9,000,000",POR,1999
Damon Stoudamire,"$9,000,000",POR,1999
Rasheed Wallace,"$9,000,000",POR,1999
Brian Grant,"$6,000,000",POR,1999
Isaiah Rider,"$4,810,000",POR,1999
Stacey Augmon,"$3,200,000",POR,1999
Walt Williams,"$3,000,000",POR,1999
Carlos Rogers,"$2,000,000",POR,1999
Jim Jackson,"$1,750,000",POR,1999
Kelvin Cato,"$1,149,000",POR,1999
Bonzi Wells,"$1,100,000",POR,1999
Jermaine O'Neal,"$1,075,000",POR,1999
Gary Grant,"$1,000,000",POR,1999
Greg Anthony,"$1,000,000",POR,1999
Brian Shaw,"$850,000",POR,1999
John Crotty,"$504,000",POR,1999
Nikita Morgunov,"$287,500",POR,1999
Totals,"$54,725,500",POR,1999
Scottie Pippen,"$14,795,642",POR,2000
Rasheed Wallace,"$10,800,000",POR,2000
Damon Stoudamire,"$10,125,000",POR,2000
Arvydas Sabonis,"$9,818,481",POR,2000
Brian Grant,"$7,680,862",POR,2000
Steve Smith,"$7,200,000",POR,2000
Jermaine O'Neal,"$5,075,000",POR,2000
Detlef Schrempf,"$2,000,000",POR,2000
Bonzi Wells,"$1,428,720",POR,2000
Gary Grant,"$1,200,000",POR,2000
Greg Anthony,"$1,100,000",POR,2000
John Crotty,"$760,000",POR,2000
Antonio Harvey,"$510,000",POR,2000
Stacey Augmon,"$510,000",POR,2000
Joe Kleine,"$510,000",POR,2000
Nikita Morgunov,"$385,000",POR,2000
Totals,"$73,898,705",POR,2000
Scottie Pippen,"$13,750,000",POR,2001
Rasheed Wallace,"$12,600,000",POR,2001
Shawn Kemp,"$11,720,000",POR,2001
Damon Stoudamire,"$11,250,000",POR,2001
Arvydas Sabonis,"$11,250,000",POR,2001
Steve Smith,"$8,100,000",POR,2001
Dale Davis,"$6,000,000",POR,2001
Greg Anthony,"$3,500,000",POR,2001
Will Perdue,"$2,250,000",POR,2001
Detlef Schrempf,"$2,200,000",POR,2001
Bonzi Wells,"$1,528,440",POR,2001
Gary Grant,"$1,000,000",POR,2001
Stacey Augmon,"$923,500",POR,2001
Erick Barkley,"$712,200",POR,2001
Antonio Harvey,"$611,000",POR,2001
Totals,"$87,395,140",POR,2001
Scottie Pippen,"$18,083,564",POR,2002
Rasheed Wallace,"$14,400,000",POR,2002
Shawn Kemp,"$12,660,000",POR,2002
Damon Stoudamire,"$12,375,000",POR,2002
Dale Davis,"$7,010,000",POR,2002
Derek Anderson,"$6,495,000",POR,2002
Ruben Patterson,"$4,538,000",POR,2002
Steve Kerr,"$2,406,250",POR,2002
Bonzi Wells,"$2,028,239",POR,2002
Zach Randolph,"$1,019,280",POR,2002
Chris Dudley,"$1,000,000",POR,2002
Mitchell Butler,"$715,850",POR,2002
Erick Barkley,"$638,000",POR,2002
Rick Brunson,"$590,850",POR,2002
Ruben Boumtje-Boumtje,"$332,817",POR,2002
Totals,"$84,292,850",POR,2002
Scottie Pippen,"$19,727,524",POR,2003
Rasheed Wallace,"$16,200,000",POR,2003
Shawn Kemp,"$12,621,028",POR,2003
Damon Stoudamire,"$12,375,000",POR,2003
Dale Davis,"$8,055,000",POR,2003
Derek Anderson,"$7,144,500",POR,2003
Arvydas Sabonis,"$6,850,000",POR,2003
Bonzi Wells,"$6,300,000",POR,2003
Ruben Patterson,"$4,991,800",POR,2003
Antonio Daniels,"$3,375,000",POR,2003
Jeff McInnis,"$3,000,000",POR,2003
Zach Randolph,"$1,095,720",POR,2003
Chris Dudley,"$1,030,000",POR,2003
Qyntel Woods,"$980,280",POR,2003
Amal McCaskill,"$699,935",POR,2003
Charles Smith,"$637,435",POR,2003
Ruben Boumtje-Boumtje,"$512,435",POR,2003
Totals,"$105,595,657",POR,2003
Rasheed Wallace,"$17,000,000",POR,2004
Shawn Kemp,"$14,941,935",POR,2004
Damon Stoudamire,"$12,375,000",POR,2004
Dale Davis,"$9,061,875",POR,2004
Derek Anderson,"$7,794,000",POR,2004
Wesley Person,"$7,700,000",POR,2004
Ruben Patterson,"$5,445,600",POR,2004
Jeff McInnis,"$3,300,000",POR,2004
Zach Randolph,"$1,172,160",POR,2004
Qyntel Woods,"$1,053,720",POR,2004
Travis Outlaw,"$941,040",POR,2004
Vladimir Stepania,"$751,179",POR,2004
Ruben Boumtje-Boumtje,"$663,679",POR,2004
Matt Carroll,"$349,032",POR,2004
Kaniel Dickens,"$264,011",POR,2004
Tracy Murray,"$143,537",POR,2004
Totals,"$82,956,768",POR,2004
Shareef Abdur-Rahim,"$14,625,000",POR,2005
Damon Stoudamire,"$12,500,000",POR,2005
Nick Van Exel,"$11,933,252",POR,2005
Theo Ratliff,"$10,937,500",POR,2005
