Team,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,year
Golden State Warriors,82.0,67.0,15.0,240.6,28.0,5.7,12.8,45.0,3.2,4.0,79.9,15.0,53.8,7.5,27.0,2.9,10.5,2.1,7.4,2.1,7.4,2015
Los Angeles Clippers,82.0,57.0,25.0,240.9,27.9,5.1,11.3,45.3,3.4,4.1,82.5,14.1,50.4,9.4,33.6,2.9,10.5,1.6,5.9,2.1,7.6,2014
Portland Trail Blazers,82.0,54.0,28.0,242.1,27.8,4.9,11.5,42.7,3.9,4.7,82.6,14.0,50.5,8.5,30.8,2.9,10.5,1.8,6.4,2.4,8.7,2014
Washington Wizards,81.0,44.0,37.0,244.6,27.4,4.1,9.8,41.6,3.1,4.1,74.3,11.6,42.3,9.7,35.4,2.8,10.2,2.3,8.4,2.1,7.6,2014
Los Angeles Clippers,82.0,56.0,26.0,240.6,27.2,5.2,11.6,44.9,2.7,3.4,79.1,13.4,49.5,8.9,32.8,2.8,10.4,1.6,6.0,1.7,6.4,2015
Golden State Warriors,82.0,57.0,25.0,241.5,27.1,6.0,12.1,49.6,3.4,4.2,79.5,15.7,58.1,10.2,37.7,2.4,9.0,1.9,7.2,2.0,7.4,2019
Golden State Warriors,82.0,67.0,15.0,241.2,26.9,5.3,11.1,47.8,3.2,4.0,80.1,14.3,53.3,8.7,32.4,2.8,10.4,1.8,6.7,2.1,7.7,2017
Washington Wizards,82.0,46.0,36.0,243.4,26.8,4.5,10.2,44.8,3.4,4.5,76.0,12.8,47.7,8.9,33.2,3.3,12.2,1.8,6.7,2.2,8.4,2015
Chicago Bulls,82.0,48.0,34.0,243.1,26.8,4.1,10.7,38.7,3.0,3.9,76.6,11.5,42.8,8.9,33.4,2.7,10.2,1.9,7.0,2.0,7.5,2014
Minnesota Timberwolves,81.0,16.0,65.0,241.5,26.5,4.8,11.6,41.8,3.6,4.6,78.9,13.6,51.3,7.8,29.4,2.2,8.1,2.2,8.2,2.3,8.8,2015
Golden State Warriors,82.0,73.0,9.0,242.4,26.3,5.9,12.1,48.6,3.2,4.1,78.4,15.6,59.2,7.5,28.3,2.4,9.3,1.8,6.8,2.1,8.0,2016
New York Knicks,81.0,17.0,64.0,242.2,24.6,4.2,10.0,42.1,3.4,4.3,79.1,12.1,49.1,7.7,31.4,2.5,10.2,1.7,6.9,2.2,8.8,2015
Golden State Warriors,82.0,58.0,24.0,240.6,23.9,5.0,10.4,47.9,3.0,3.5,84.4,13.3,55.7,6.9,28.8,2.4,10.1,1.6,6.6,1.8,7.7,2018
New York Knicks,82.0,32.0,50.0,241.5,22.7,4.1,9.7,42.3,3.2,4.0,80.5,11.9,52.4,6.9,30.5,2.2,9.7,1.5,6.7,2.0,8.9,2016
