PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%,year,shot_type
Kyrie Irving,DAL,32.0,10,9,16.8,16,27,59.3,79.60000000000001,3.1,5,5,100.0,13.7,11,22,50.0,2024,wide_open
Jalen Brunson,NYK,27.0,11,9,9.1,10,27,37.0,50.0,2.4,3,7,42.9,6.7,7,20,35.0,2024,wide_open
Josh Green,DAL,23.0,10,9,65.0,10,26,38.5,55.8,2.5,1,1,100.0,62.5,9,25,36.0,2024,wide_open
Aaron Gordon,DEN,28.0,10,10,23.6,11,25,44.0,60.0,5.7,3,6,50.0,17.9,8,19,42.1,2024,wide_open
Mike Conley,MIN,36.0,8,8,31.3,11,25,44.0,64.0,2.5,1,2,50.0,28.8,10,23,43.5,2024,wide_open
Anthony Edwards,MIN,22.0,9,8,13.1,9,24,37.5,45.8,6.0,5,11,45.5,7.1,4,13,30.8,2024,wide_open
Derrick White,BOS,29.0,9,9,19.7,11,23,47.8,69.6,0.8999999999999999,1,1,100.0,18.8,10,22,45.5,2024,wide_open
Paolo Banchero,ORL,21.0,7,7,15.4,11,23,47.8,63.0,4.0,4,6,66.7,11.4,7,17,41.2,2024,wide_open
Michael Porter Jr.,DEN,25.0,10,9,18.4,11,23,47.8,67.4,3.2,2,4,50.0,15.2,9,19,47.4,2024,wide_open
Donovan Mitchell,CLE,27.0,10,8,10.2,10,23,43.5,54.3,2.2,5,5,100.0,8.0,5,18,27.800000000000004,2024,wide_open
Herbert Jones,NOP,25.0,4,4,56.10000000000001,8,23,34.8,52.2,0.0,0,0,,56.10000000000001,8,23,34.8,2024,wide_open
Naz Reid,MIN,24.0,9,8,30.7,8,23,34.8,52.2,0.0,0,0,,30.7,8,23,34.8,2024,wide_open
Luguentz Dort,OKC,25.0,8,8,31.4,13,22,59.1,84.1,2.9000000000000004,2,2,100.0,28.6,11,20,55.00000000000001,2024,wide_open
Miles McBride,NYK,23.0,11,10,22.4,11,22,50.0,61.4,7.1,6,7,85.7,15.3,5,15,33.300000000000004,2024,wide_open
Austin Reaves,LAL,25.0,5,5,34.9,7,22,31.8,38.6,12.7,4,8,50.0,22.2,3,14,21.4,2024,wide_open
Jalen Williams,OKC,23.0,8,7,16.0,11,21,52.400000000000006,73.8,3.1,2,4,50.0,13.0,9,17,52.900000000000006,2024,wide_open
Terance Mann,LAC,27.0,6,6,45.7,10,21,47.6,69.0,2.2,1,1,100.0,43.5,9,20,45.0,2024,wide_open
Payton Pritchard,BOS,26.0,9,8,38.2,10,21,47.6,71.39999999999999,1.7999999999999998,0,1,0.0,36.4,10,20,50.0,2024,wide_open
Nikola Jokic,DEN,29.0,10,7,10.7,10,21,47.6,57.1,3.6,6,7,85.7,7.1,4,14,28.6,2024,wide_open
D'Angelo Russell,LAL,28.0,5,5,28.8,7,21,33.300000000000004,50.0,2.7,0,2,0.0,26.0,7,19,36.8,2024,wide_open
Caris LeVert,CLE,29.0,11,10,20.6,6,21,28.6,35.7,5.9,3,6,50.0,14.7,3,15,20.0,2024,wide_open
Shai Gilgeous-Alexander,OKC,25.0,8,7,11.3,11,20,55.00000000000001,67.5,5.1,6,9,66.7,6.2,5,11,45.5,2024,wide_open
T.J. McConnell,IND,32.0,11,10,18.2,8,20,40.0,50.0,5.5,4,6,66.7,12.7,4,14,28.6,2024,wide_open
Chet Holmgren,OKC,22.0,8,7,21.5,7,20,35.0,47.5,3.2,2,3,66.7,18.3,5,17,29.4,2024,wide_open
Max Strus,CLE,28.0,11,10,20.4,12,19,63.2,86.8,4.3,3,4,75.0,16.1,9,15,60.0,2024,wide_open
Justin Holiday,DEN,35.0,10,8,63.3,9,19,47.4,71.1,3.3000000000000003,0,1,0.0,60.0,9,18,50.0,2024,wide_open
Bradley Beal,PHX,30.0,4,4,32.2,8,19,42.1,63.2,5.1,0,3,0.0,27.1,8,16,50.0,2024,wide_open
Luka Doncic,DAL,25.0,10,8,8.3,6,19,31.6,42.1,1.7000000000000002,2,4,50.0,6.5,4,15,26.700000000000003,2024,wide_open
Tyler Herro,MIA,24.0,5,5,23.1,10,18,55.60000000000001,80.60000000000001,2.6,1,2,50.0,20.5,9,16,56.3,2024,wide_open
Maxi Kleber,DAL,32.0,6,6,85.7,10,18,55.60000000000001,83.3,0.0,0,0,,85.7,10,18,55.60000000000001,2024,wide_open
Kelly Oubre Jr.,PHI,28.0,6,5,26.6,9,17,52.900000000000006,73.5,4.7,2,3,66.7,21.9,7,14,50.0,2024,wide_open
Jaylin Williams,OKC,21.0,8,7,68.0,9,17,52.900000000000006,73.5,8.0,2,2,100.0,60.0,7,15,46.7,2024,wide_open
LeBron James,LAL,39.0,5,5,17.2,8,17,47.1,55.900000000000006,6.1,5,6,83.3,11.1,3,11,27.3,2024,wide_open
Russell Westbrook,LAC,35.0,6,6,34.0,4,17,23.5,35.3,0.0,0,0,,34.0,4,17,23.5,2024,wide_open
Jrue Holiday,BOS,33.0,9,9,19.5,8,16,50.0,71.89999999999999,1.2,1,1,100.0,18.3,7,15,46.7,2024,wide_open
Wendell Carter Jr.,ORL,25.0,7,7,34.0,8,16,50.0,71.89999999999999,2.1,1,1,100.0,31.9,7,15,46.7,2024,wide_open
Reggie Jackson,DEN,34.0,10,8,39.0,6,16,37.5,53.1,4.9,1,2,50.0,34.1,5,14,35.7,2024,wide_open
Isaiah Joe,OKC,24.0,8,8,42.1,6,16,37.5,56.3,2.6,0,1,0.0,39.5,6,15,40.0,2024,wide_open
Karl-Anthony Towns,MIN,28.0,9,8,12.4,10,15,66.7,96.7,0.8,1,1,100.0,11.6,9,14,64.3,2024,wide_open
Anthony Davis,LAL,31.0,5,5,16.1,7,15,46.7,46.7,11.8,7,11,63.6,4.3,0,4,0.0,2024,wide_open
Nicolas Batum,PHI,35.0,6,5,51.7,7,15,46.7,66.7,3.4000000000000004,1,1,100.0,48.3,6,14,42.9,2024,wide_open
Brook Lopez,MIL,36.0,6,6,20.0,6,15,40.0,60.0,0.0,0,0,,20.0,6,15,40.0,2024,wide_open
Bam Adebayo,MIA,26.0,5,4,15.5,5,15,33.300000000000004,36.7,8.200000000000001,4,8,50.0,7.199999999999999,1,7,14.3,2024,wide_open
Jonathan Isaac,ORL,26.0,7,7,38.5,5,15,33.300000000000004,46.7,2.6,1,1,100.0,35.9,4,14,28.6,2024,wide_open
CJ McCollum,NOP,32.0,4,4,20.3,4,15,26.700000000000003,36.7,4.1000000000000005,1,3,33.300000000000004,16.2,3,12,25.0,2024,wide_open
Joel Embiid,PHI,30.0,6,6,10.5,8,14,57.1,78.60000000000001,1.5,2,2,100.0,9.0,6,12,50.0,2024,wide_open
Nikola Jovic,MIA,20.0,5,5,38.9,7,14,50.0,71.39999999999999,8.3,1,3,33.300000000000004,30.6,6,11,54.50000000000001,2024,wide_open
Sam Hauser,BOS,26.0,9,5,37.8,6,14,42.9,64.3,0.0,0,0,,37.8,6,14,42.9,2024,wide_open
Aaron Wiggins,OKC,25.0,8,5,32.6,5,14,35.7,53.6,0.0,0,0,,32.6,5,14,35.7,2024,wide_open
Caleb Martin,MIA,28.0,5,5,31.1,5,14,35.7,50.0,4.4,1,2,50.0,26.700000000000003,4,12,33.300000000000004,2024,wide_open
Christian Braun,DEN,23.0,10,8,31.1,5,14,35.7,50.0,2.2,1,1,100.0,28.9,4,13,30.8,2024,wide_open
Jaden McDaniels,MIN,23.0,9,7,18.2,3,14,21.4,32.1,0.0,0,0,,18.2,3,14,21.4,2024,wide_open
Jose Alvarado,NOP,26.0,4,4,70.0,1,14,7.1,10.7,0.0,0,0,,70.0,1,14,7.1,2024,wide_open
Evan Mobley,CLE,22.0,11,7,10.7,8,13,61.5,80.80000000000001,2.5,3,3,100.0,8.200000000000001,5,10,50.0,2024,wide_open
Alec Burks,NYK,32.0,4,3,44.8,7,13,53.8,76.9,6.9,1,2,50.0,37.9,6,11,54.50000000000001,2024,wide_open
Norman Powell,LAC,30.0,6,6,21.3,6,13,46.2,61.5,4.9,2,3,66.7,16.400000000000002,4,10,40.0,2024,wide_open
Bobby Portis,MIL,29.0,6,4,14.3,5,13,38.5,46.2,5.5,3,5,60.0,8.799999999999999,2,8,25.0,2024,wide_open
Trey Murphy III,NOP,23.0,4,4,27.1,3,13,23.1,34.599999999999994,0.0,0,0,,27.1,3,13,23.1,2024,wide_open
Malik Beasley,MIL,27.0,6,4,29.3,7,12,58.3,83.3,2.4,1,1,100.0,26.8,6,11,54.50000000000001,2024,wide_open
Cason Wallace,OKC,20.0,8,7,46.2,6,12,50.0,75.0,0.0,0,0,,46.2,6,12,50.0,2024,wide_open
Royce O'Neale,PHX,30.0,4,3,54.50000000000001,5,12,41.7,62.5,0.0,0,0,,54.50000000000001,5,12,41.7,2024,wide_open
Naji Marshall,NOP,26.0,4,4,42.9,5,12,41.7,62.5,0.0,0,0,,42.9,5,12,41.7,2024,wide_open
Eric Gordon,PHX,35.0,4,4,42.9,4,12,33.300000000000004,50.0,0.0,0,0,,42.9,4,12,33.300000000000004,2024,wide_open
Damian Lillard,MIL,33.0,4,4,14.8,4,12,33.300000000000004,45.8,4.9,1,4,25.0,9.9,3,8,37.5,2024,wide_open
James Harden,LAC,34.0,6,4,12.4,7,11,63.6,90.9,2.2,1,2,50.0,10.1,6,9,66.7,2024,wide_open
Haywood Highsmith,MIA,27.0,5,5,39.3,5,11,45.5,59.1,7.1,2,2,100.0,32.1,3,9,33.300000000000004,2024,wide_open
Cameron Payne,PHI,29.0,5,4,44.0,5,11,45.5,68.2,4.0,0,1,0.0,40.0,5,10,50.0,2024,wide_open
Gary Harris,ORL,29.0,6,4,39.3,4,11,36.4,54.50000000000001,0.0,0,0,,39.3,4,11,36.4,2024,wide_open
Kyle Lowry,PHI,38.0,6,6,34.4,4,11,36.4,50.0,6.3,1,2,50.0,28.1,3,9,33.300000000000004,2024,wide_open
Peyton Watson,DEN,21.0,9,6,47.8,3,11,27.3,40.9,4.3,0,1,0.0,43.5,3,10,30.0,2024,wide_open
Georges Niang,CLE,30.0,9,7,28.9,1,11,9.1,13.6,2.6,0,1,0.0,26.3,1,10,10.0,2024,wide_open
Dante Exum,DAL,28.0,10,6,37.9,1,11,9.1,13.6,6.9,0,2,0.0,31.0,1,9,11.1,2024,wide_open
Tobias Harris,PHI,31.0,6,5,19.6,6,10,60.0,80.0,3.9,2,2,100.0,15.7,4,8,50.0,2024,wide_open
Jayson Tatum,BOS,26.0,9,6,6.1,5,10,50.0,60.0,2.5,3,4,75.0,3.7,2,6,33.300000000000004,2024,wide_open
Amir Coffey,LAC,26.0,6,4,45.5,4,10,40.0,55.00000000000001,9.1,1,2,50.0,36.4,3,8,37.5,2024,wide_open
Rui Hachimura,LAL,26.0,5,5,26.3,4,10,40.0,60.0,2.6,0,1,0.0,23.7,4,9,44.4,2024,wide_open
Marcus Morris Sr.,CLE,34.0,8,6,28.6,2,10,20.0,20.0,8.6,2,3,66.7,20.0,0,7,0.0,2024,wide_open
Isaiah Hartenstein,NYK,26.0,11,8,12.7,6,9,66.7,66.7,11.3,6,8,75.0,1.4,0,1,0.0,2024,wide_open
Devin Booker,PHX,27.0,4,4,13.8,5,9,55.60000000000001,72.2,6.2,2,4,50.0,7.7,3,5,60.0,2024,wide_open
Tim Hardaway Jr.,DAL,32.0,6,4,26.5,4,9,44.4,61.1,2.9000000000000004,1,1,100.0,23.5,3,8,37.5,2024,wide_open
Khris Middleton,MIL,32.0,6,5,7.9,3,9,33.300000000000004,33.300000000000004,3.5000000000000004,3,4,75.0,4.4,0,5,0.0,2024,wide_open
Franz Wagner,ORL,22.0,7,6,8.7,2,9,22.2,33.300000000000004,0.0,0,0,,8.7,2,9,22.2,2024,wide_open
Taurean Prince,LAL,30.0,5,4,31.0,1,9,11.1,11.1,3.4000000000000004,1,1,100.0,27.6,0,8,0.0,2024,wide_open
Jaylen Brown,BOS,27.0,9,5,5.0,5,8,62.5,68.8,2.5,4,4,100.0,2.5,1,4,25.0,2024,wide_open
Jaime Jaquez Jr.,MIA,23.0,4,4,15.4,2,8,25.0,31.3,1.9,1,1,100.0,13.5,1,7,14.3,2024,wide_open
Cole Anthony,ORL,24.0,7,5,19.5,2,8,25.0,37.5,0.0,0,0,,19.5,2,8,25.0,2024,wide_open
Sam Merrill,CLE,28.0,9,5,29.2,4,7,57.1,85.7,4.2,0,1,0.0,25.0,4,6,66.7,2024,wide_open
Buddy Hield,PHI,31.0,4,3,41.2,4,7,57.1,85.7,0.0,0,0,,41.2,4,7,57.1,2024,wide_open
Moritz Wagner,ORL,27.0,7,6,19.4,1,7,14.3,21.4,0.0,0,0,,19.4,1,7,14.3,2024,wide_open
Kristaps Porzingis,BOS,28.0,4,3,19.4,0,7,0.0,0.0,0.0,0,0,,19.4,0,7,0.0,2024,wide_open
Bojan Bogdanovic,NYK,35.0,4,3,25.0,4,6,66.7,100.0,0.0,0,0,,25.0,4,6,66.7,2024,wide_open
Delon Wright,MIA,32.0,4,2,30.0,4,6,66.7,100.0,0.0,0,0,,30.0,4,6,66.7,2024,wide_open
Joe Ingles,ORL,36.0,7,4,50.0,2,6,33.300000000000004,50.0,0.0,0,0,,50.0,2,6,33.300000000000004,2024,wide_open
Pat Connaughton,MIL,31.0,6,4,24.0,2,6,33.300000000000004,50.0,0.0,0,0,,24.0,2,6,33.300000000000004,2024,wide_open
Dean Wade,CLE,27.0,2,2,60.0,2,6,33.300000000000004,50.0,10.0,0,1,0.0,50.0,2,5,40.0,2024,wide_open
Paul George,LAC,34.0,6,4,6.3,2,6,33.300000000000004,50.0,0.0,0,0,,6.3,2,6,33.300000000000004,2024,wide_open
Rudy Gobert,MIN,31.0,8,5,9.3,5,5,100.0,100.0,9.3,5,5,100.0,0.0,0,0,,2024,wide_open
Andre Jackson Jr.,MIL,22.0,5,2,45.5,2,5,40.0,60.0,0.0,0,0,,45.5,2,5,40.0,2024,wide_open
Patrick Beverley,MIL,35.0,6,4,12.8,2,5,40.0,60.0,0.0,0,0,,12.8,2,5,40.0,2024,wide_open
Gabe Vincent,LAL,27.0,5,3,41.7,1,5,20.0,30.0,0.0,0,0,,41.7,1,5,20.0,2024,wide_open
Doug McDermott,IND,32.0,6,4,83.3,1,5,20.0,30.0,0.0,0,0,,83.3,1,5,20.0,2024,wide_open
Monte Morris,MIN,28.0,7,4,19.2,0,5,0.0,0.0,0.0,0,0,,19.2,0,5,0.0,2024,wide_open
Bones Hyland,LAC,23.0,3,2,57.1,2,4,50.0,62.5,14.3,1,1,100.0,42.9,1,3,33.300000000000004,2024,wide_open
Patty Mills,MIA,35.0,3,2,23.5,2,4,50.0,62.5,11.8,1,2,50.0,11.8,1,2,50.0,2024,wide_open
Brandon Ingram,NOP,26.0,4,2,7.3,2,4,50.0,50.0,5.5,2,3,66.7,1.7999999999999998,0,1,0.0,2024,wide_open
P.J. Tucker,LAC,39.0,2,2,66.7,2,4,50.0,75.0,16.7,0,1,0.0,50.0,2,3,66.7,2024,wide_open
Kevin Durant,PHX,35.0,4,3,6.0,2,4,50.0,62.5,3.0,1,2,50.0,3.0,1,2,50.0,2024,wide_open
Jarrett Allen,CLE,26.0,4,4,10.8,2,4,50.0,50.0,10.8,2,4,50.0,0.0,0,0,,2024,wide_open
Precious Achiuwa,NYK,24.0,7,2,14.3,2,4,50.0,50.0,10.7,2,3,66.7,3.6,0,1,0.0,2024,wide_open
Jae Crowder,MIL,33.0,4,2,33.300000000000004,1,4,25.0,37.5,8.3,0,1,0.0,25.0,1,3,33.300000000000004,2024,wide_open
Jusuf Nurkic,PHX,29.0,4,3,15.4,0,4,0.0,0.0,7.7,0,2,0.0,7.7,0,2,0.0,2024,wide_open
Josh Minott,MIN,21.0,3,2,75.0,2,3,66.7,100.0,0.0,0,0,,75.0,2,3,66.7,2024,wide_open
Spencer Dinwiddie,LAL,31.0,5,1,21.4,2,3,66.7,100.0,0.0,0,0,,21.4,2,3,66.7,2024,wide_open
Anthony Black,ORL,20.0,2,1,42.9,1,3,33.300000000000004,33.300000000000004,14.3,1,1,100.0,28.6,0,2,0.0,2024,wide_open
Jonas Valanciunas,NOP,32.0,4,3,7.1,1,3,33.300000000000004,33.300000000000004,4.8,1,2,50.0,2.4,0,1,0.0,2024,wide_open
Josh Okogie,PHX,25.0,4,2,33.300000000000004,1,3,33.300000000000004,50.0,0.0,0,0,,33.300000000000004,1,3,33.300000000000004,2024,wide_open
AJ Green,MIL,24.0,6,3,18.8,1,3,33.300000000000004,33.300000000000004,6.3,1,1,100.0,12.5,0,2,0.0,2024,wide_open
Larry Nance Jr.,NOP,31.0,4,2,17.599999999999998,1,3,33.300000000000004,50.0,0.0,0,0,,17.599999999999998,1,3,33.300000000000004,2024,wide_open
Kenrich Williams,OKC,29.0,6,2,42.9,0,3,0.0,0.0,0.0,0,0,,42.9,0,3,0.0,2024,wide_open
Grayson Allen,PHX,28.0,2,2,60.0,0,3,0.0,0.0,0.0,0,0,,60.0,0,3,0.0,2024,wide_open
DaQuan Jeffries,NYK,26.0,2,1,28.6,1,2,50.0,75.0,0.0,0,0,,28.6,1,2,50.0,2024,wide_open
Markelle Fultz,ORL,25.0,7,2,5.9,1,2,50.0,50.0,2.9000000000000004,1,1,100.0,2.9000000000000004,0,1,0.0,2024,wide_open
Jaden Hardy,DAL,21.0,7,2,13.3,1,2,50.0,75.0,0.0,0,0,,13.3,1,2,50.0,2024,wide_open
Duncan Robinson,MIA,30.0,5,1,12.5,1,2,50.0,75.0,0.0,0,0,,12.5,1,2,50.0,2024,wide_open
MarJon Beauchamp,MIL,23.0,4,1,50.0,1,2,50.0,50.0,25.0,1,1,100.0,25.0,0,1,0.0,2024,wide_open
Thomas Bryant,MIA,26.0,2,1,28.6,0,2,0.0,0.0,0.0,0,0,,28.6,0,2,0.0,2024,wide_open
Kyle Anderson,MIN,30.0,8,1,8.7,0,2,0.0,0.0,4.3,0,1,0.0,4.3,0,1,0.0,2024,wide_open
Shake Milton,NYK,27.0,2,1,40.0,0,2,0.0,0.0,0.0,0,0,,40.0,0,2,0.0,2024,wide_open
Kevin Love,MIA,35.0,5,2,22.2,0,2,0.0,0.0,0.0,0,0,,22.2,0,2,0.0,2024,wide_open
Nassir Little,PHX,24.0,4,2,40.0,0,2,0.0,0.0,0.0,0,0,,40.0,0,2,0.0,2024,wide_open
De'Anthony Melton,PHI,25.0,1,1,100.0,0,2,0.0,0.0,0.0,0,0,,100.0,0,2,0.0,2024,wide_open
Bol Bol,PHX,24.0,3,1,33.300000000000004,1,1,100.0,100.0,33.300000000000004,1,1,100.0,0.0,0,0,,2024,wide_open
Isaiah Jackson,IND,22.0,9,1,3.7,1,1,100.0,100.0,3.7,1,1,100.0,0.0,0,0,,2024,wide_open
Jalen Smith,IND,24.0,4,1,20.0,1,1,100.0,150.0,0.0,0,0,,20.0,1,1,100.0,2024,wide_open
Ivica Zubac,LAC,27.0,6,1,1.4,1,1,100.0,100.0,1.4,1,1,100.0,0.0,0,0,,2024,wide_open
Kawhi Leonard,LAC,32.0,2,1,4.2,1,1,100.0,100.0,4.2,1,1,100.0,0.0,0,0,,2024,wide_open
Tristan Thompson,CLE,33.0,9,1,6.3,1,1,100.0,100.0,6.3,1,1,100.0,0.0,0,0,,2024,wide_open
Julian Strawther,DEN,22.0,2,1,33.300000000000004,1,1,100.0,150.0,0.0,0,0,,33.300000000000004,1,1,100.0,2024,wide_open
A.J. Lawson,DAL,23.0,6,1,16.7,1,1,100.0,150.0,0.0,0,0,,16.7,1,1,100.0,2024,wide_open
Daniel Theis,LAC,32.0,1,1,100.0,1,1,100.0,150.0,0.0,0,0,,100.0,1,1,100.0,2024,wide_open
Chuma Okeke,ORL,25.0,2,1,33.300000000000004,0,1,0.0,0.0,0.0,0,0,,33.300000000000004,0,1,0.0,2024,wide_open
Hunter Tyson,DEN,23.0,2,1,50.0,0,1,0.0,0.0,0.0,0,0,,50.0,0,1,0.0,2024,wide_open
Svi Mykhailiuk,BOS,26.0,4,1,33.300000000000004,0,1,0.0,0.0,0.0,0,0,,33.300000000000004,0,1,0.0,2024,wide_open
Mamadi Diakite,NYK,27.0,2,1,50.0,0,1,0.0,0.0,0.0,0,0,,50.0,0,1,0.0,2024,wide_open
Jordan McLaughlin,MIN,28.0,4,1,20.0,0,1,0.0,0.0,0.0,0,0,,20.0,0,1,0.0,2024,wide_open
Daniel Gafford,DAL,25.0,10,1,1.7000000000000002,0,1,0.0,0.0,1.7000000000000002,0,1,0.0,0.0,0,0,,2024,wide_open
T.J. Warren,MIN,30.0,3,1,50.0,0,1,0.0,0.0,0.0,0,0,,50.0,0,1,0.0,2024,wide_open
Dyson Daniels,NOP,21.0,3,1,16.7,0,1,0.0,0.0,0.0,0,0,,16.7,0,1,0.0,2024,wide_open
Jarace Walker,IND,20.0,6,1,14.3,0,1,0.0,0.0,14.3,0,1,0.0,0.0,0,0,,2024,wide_open
Drew Eubanks,PHX,27.0,3,1,8.3,0,1,0.0,0.0,8.3,0,1,0.0,0.0,0,0,,2024,wide_open
Wendell Moore Jr.,MIN,22.0,4,1,50.0,0,1,0.0,0.0,0.0,0,0,,50.0,0,1,0.0,2024,wide_open
Leonard Miller,MIN,20.0,2,1,100.0,0,1,0.0,0.0,0.0,0,0,,100.0,0,1,0.0,2024,wide_open
Orlando Robinson,MIA,23.0,1,1,100.0,0,1,0.0,0.0,0.0,0,0,,100.0,0,1,0.0,2024,wide_open
Jalen Brunson,NYK,27.0,11,11,36.7,44,109,40.400000000000006,45.9,23.6,32,70,45.7,13.1,12,39,30.8,2024,open
Luka Doncic,DAL,25.0,10,10,45.7,41,105,39.0,46.2,20.9,26,48,54.2,24.8,15,57,26.3,2024,open
Shai Gilgeous-Alexander,OKC,25.0,8,8,49.2,45,87,51.7,54.6,39.5,40,70,57.1,9.6,5,17,29.4,2024,open
Jamal Murray,DEN,27.0,10,10,35.8,34,73,46.6,51.4,25.5,27,52,51.9,10.3,7,21,33.300000000000004,2024,open
Donovan Mitchell,CLE,27.0,10,10,32.4,30,73,41.1,53.400000000000006,13.8,12,31,38.7,18.7,18,42,42.9,2024,open
Anthony Edwards,MIN,22.0,9,9,39.3,41,72,56.89999999999999,69.39999999999999,21.9,23,40,57.49999999999999,17.5,18,32,56.3,2024,open
Jayson Tatum,BOS,26.0,9,9,38.0,28,62,45.2,52.400000000000006,21.5,19,35,54.3,16.6,9,27,33.300000000000004,2024,open
Nikola Jokic,DEN,29.0,10,10,31.0,30,61,49.2,55.7,19.8,22,39,56.39999999999999,11.2,8,22,36.4,2024,open
Paolo Banchero,ORL,21.0,7,7,39.6,29,59,49.2,55.900000000000006,24.8,21,37,56.8,14.8,8,22,36.4,2024,open
Kyrie Irving,DAL,32.0,10,10,35.4,28,57,49.1,57.9,18.0,18,29,62.1,17.4,10,28,35.7,2024,open
Joel Embiid,PHI,30.0,6,6,42.9,22,57,38.6,43.9,26.3,16,35,45.7,16.5,6,22,27.3,2024,open
Derrick White,BOS,29.0,9,9,47.0,24,55,43.6,60.0,12.0,6,14,42.9,35.0,18,41,43.9,2024,open
Jaylen Brown,BOS,27.0,9,9,34.0,30,54,55.60000000000001,66.7,16.400000000000002,18,26,69.19999999999999,17.599999999999998,12,28,42.9,2024,open
Darius Garland,CLE,24.0,11,11,35.099999999999994,22,54,40.7,47.2,14.9,15,23,65.2,20.1,7,31,22.6,2024,open
Khris Middleton,MIL,32.0,6,6,44.7,27,51,52.900000000000006,60.8,28.9,19,33,57.6,15.8,8,18,44.4,2024,open
Donte DiVincenzo,NYK,27.0,11,11,30.8,21,48,43.8,57.3,9.6,8,15,53.3,21.2,13,33,39.4,2024,open
Michael Porter Jr.,DEN,25.0,10,10,37.6,27,47,57.4,71.3,15.2,14,19,73.7,22.4,13,28,46.400000000000006,2024,open
Tyrese Maxey,PHI,23.0,6,6,34.1,26,47,55.3,67.0,17.4,15,24,62.5,16.7,11,23,47.8,2024,open
Pascal Siakam,IND,30.0,11,11,25.3,22,45,48.9,51.1,21.3,20,38,52.6,3.9,2,7,28.6,2024,open
Jalen Williams,OKC,23.0,8,8,32.800000000000004,20,43,46.5,50.0,22.9,17,30,56.7,9.9,3,13,23.1,2024,open
Tyrese Haliburton,IND,24.0,11,11,26.3,19,42,45.2,54.8,8.799999999999999,11,14,78.60000000000001,17.5,8,28,28.6,2024,open
P.J. Washington,DAL,25.0,10,10,31.1,18,38,47.4,63.2,8.200000000000001,6,10,60.0,23.0,12,28,42.9,2024,open
Caris LeVert,CLE,29.0,11,9,36.3,12,37,32.4,36.5,19.6,9,20,45.0,16.7,3,17,17.599999999999998,2024,open
Karl-Anthony Towns,MIN,28.0,9,9,29.8,21,36,58.3,72.2,13.2,11,16,68.8,16.5,10,20,50.0,2024,open
Bobby Portis,MIL,29.0,6,6,38.5,19,35,54.3,55.7,34.1,18,31,58.1,4.4,1,4,25.0,2024,open
Bam Adebayo,MIA,26.0,5,5,36.1,19,35,54.3,55.7,33.0,18,32,56.3,3.1,1,3,33.300000000000004,2024,open
Paul George,LAC,34.0,6,6,35.8,13,34,38.2,50.0,12.6,5,12,41.7,23.200000000000003,8,22,36.4,2024,open
Franz Wagner,ORL,22.0,7,7,33.0,11,34,32.4,42.6,11.7,4,12,33.300000000000004,21.4,7,22,31.8,2024,open
T.J. McConnell,IND,32.0,11,10,30.0,14,33,42.4,43.9,27.3,13,30,43.3,2.7,1,3,33.300000000000004,2024,open
CJ McCollum,NOP,32.0,4,4,44.6,12,33,36.4,40.9,24.3,9,18,50.0,20.3,3,15,20.0,2024,open
Damian Lillard,MIL,33.0,4,4,39.5,15,32,46.9,64.1,12.3,4,10,40.0,27.200000000000003,11,22,50.0,2024,open
Chet Holmgren,OKC,22.0,8,8,34.4,14,32,43.8,53.1,12.9,8,12,66.7,21.5,6,20,30.0,2024,open
Myles Turner,IND,28.0,11,11,21.8,18,31,58.1,71.0,10.6,10,15,66.7,11.3,8,16,50.0,2024,open
Jrue Holiday,BOS,33.0,9,9,37.8,13,31,41.9,54.8,12.2,5,10,50.0,25.6,8,21,38.1,2024,open
Luguentz Dort,OKC,25.0,8,8,44.3,11,31,35.5,51.6,8.6,1,6,16.7,35.7,10,25,40.0,2024,open
Miles McBride,NYK,23.0,11,10,29.6,16,29,55.2,77.60000000000001,5.1,3,5,60.0,24.5,13,24,54.2,2024,open
Kevin Durant,PHX,35.0,4,4,43.3,16,29,55.2,60.3,31.3,13,21,61.9,11.9,3,8,37.5,2024,open
OG Anunoby,NYK,26.0,8,8,26.6,13,29,44.8,53.400000000000006,14.7,8,16,50.0,11.9,5,13,38.5,2024,open
Josh Hart,NYK,29.0,11,10,21.1,16,28,57.1,69.6,9.0,9,12,75.0,12.0,7,16,43.8,2024,open
Andrew Nembhard,IND,24.0,11,11,27.3,13,27,48.1,50.0,21.2,12,21,57.1,6.1,1,6,16.7,2024,open
Max Strus,CLE,28.0,11,11,29.0,7,27,25.9,35.2,2.2,2,2,100.0,26.9,5,25,20.0,2024,open
LeBron James,LAL,39.0,5,5,26.3,17,26,65.4,75.0,16.2,12,16,75.0,10.1,5,10,50.0,2024,open
Mike Conley,MIN,36.0,8,8,32.5,13,26,50.0,57.7,17.5,9,14,64.3,15.0,4,12,33.300000000000004,2024,open
Kentavious Caldwell-Pope,DEN,31.0,10,9,34.2,13,25,52.0,60.0,16.400000000000002,9,12,75.0,17.8,4,13,30.8,2024,open
Nickeil Alexander-Walker,MIN,25.0,9,9,31.3,13,25,52.0,68.0,6.3,5,5,100.0,25.0,8,20,40.0,2024,open
Jalen Suggs,ORL,22.0,7,7,30.5,9,25,36.0,48.0,13.4,3,11,27.3,17.1,6,14,42.9,2024,open
