Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
RJ Hunter,CHI,3,2,1,9.0,0,9,6,0.4,2.66,1.78,0.0,0,0,0,0.0,0.0,0.0,1626154,1610612741
Rajon Rondo,CHI,69,34,35,1843.0,538,4872,1845,362.9,4.47,4.03,0.11,62,11,92,0.274,0.182,0.315,200765,1610612741
Rakeem Christmas,IND,29,14,15,219.0,59,199,132,4.4,1.33,0.3,0.296,29,4,57,0.655,0.5,0.807,1626176,1610612754
Ramon Sessions,CHA,50,23,27,811.0,312,1734,637,152.1,5.26,5.03,0.18,16,2,18,0.25,0.0,0.556,201196,1610612766
Randy Foye,BKN,68,17,51,1277.0,352,2058,1127,128.2,3.74,3.06,0.171,6,5,14,0.0,0.0,0.286,200751,1610612751
Rashad Vaughn,MIL,41,18,23,459.0,142,469,334,17.9,2.3,1.59,0.303,7,0,14,0.571,0.0,1.286,1626173,1610612749
Raul Neto,UTA,40,24,16,346.0,100,629,251,45.4,4.33,4.17,0.159,5,0,10,1.4,0.0,1.3,203526,1610612762
Raymond Felton,LAC,80,50,30,1700.0,538,3364,1502,237.3,4.23,3.78,0.16,18,7,41,0.389,0.0,0.415,101109,1610612746
Reggie Bullock Jr.,DET,31,13,18,467.0,141,534,397,13.5,1.52,0.48,0.264,18,0,29,0.5,0.0,0.724,203493,1610612765
Reggie Jackson,DET,52,23,29,1424.0,752,3465,914,332.2,5.75,5.69,0.217,5,3,27,0.8,0.667,0.481,202704,1610612765
Reggie Williams,NOP,6,1,5,79.0,27,96,77,3.3,2.08,1.3,0.281,0,1,2,0.0,0.0,1.0,202130,1610612740
Richard Jefferson,CLE,79,50,29,1614.0,448,1767,1130,53.2,1.81,0.53,0.254,56,13,102,0.429,0.154,0.775,2210,1610612739
Richaun Holmes,PHI,57,16,41,1193.0,559,1997,1424,48.0,1.44,0.4,0.28,299,40,349,0.334,0.15,0.848,1626158,1610612755
Ricky Rubio,MIN,75,28,47,2469.0,836,6177,1846,591.6,5.75,5.53,0.135,47,2,64,0.255,1.0,0.188,201937,1610612750
Robert Covington,PHI,67,27,40,2119.0,864,3326,2140,86.7,1.56,0.66,0.26,65,10,162,0.477,0.6,0.809,203496,1610612755
Robin Lopez,CHI,81,40,41,2271.0,839,2660,1951,69.0,1.56,0.48,0.315,307,224,582,0.44,0.482,0.698,201577,1610612741
Rodney Hood,UTA,59,40,19,1593.0,748,2263,1673,131.3,3.48,2.53,0.331,38,26,45,0.579,0.538,0.8,203918,1610612762
Rodney McGruder,MIA,78,40,38,1966.0,497,2078,1424,69.3,2.0,1.29,0.239,53,9,168,0.491,0.333,0.685,203585,1610612748
Rodney Stuckey,IND,39,17,22,696.0,281,1443,673,105.6,4.39,3.74,0.195,17,9,11,0.588,0.444,1.273,201155,1610612754
Ron Baker,NYK,52,14,38,857.0,215,1750,780,117.9,4.04,3.8,0.123,27,9,26,0.593,0.333,0.5,1627758,1610612752
Rondae Hollis-Jefferson,BKN,77,19,58,1741.0,656,3587,1827,125.7,2.1,1.36,0.183,104,98,262,0.635,0.469,0.752,1626178,1610612751
Ronnie Price,PHX,14,4,10,134.0,14,242,110,15.3,3.8,3.32,0.058,0,0,1,0.0,0.0,0.0,101179,1610612756
Roy Hibbert,DEN,48,24,24,682.0,221,551,414,13.4,1.46,0.37,0.401,46,85,174,0.326,0.671,0.868,201579,1610612743
Rudy Gay,SAC,30,11,19,1013.0,562,1725,1221,78.3,2.72,1.58,0.326,70,132,90,0.629,0.705,0.944,200752,1610612758
Rudy Gobert,UTA,81,51,30,2744.0,1137,4743,2654,117.5,1.49,0.3,0.24,467,66,913,0.375,0.333,0.919,203497,1610612762
Russell Westbrook,OKC,81,46,35,2802.0,2558,7679,2346,746.4,5.83,5.22,0.333,158,153,212,0.595,0.68,0.698,201566,1610612760
Ryan Anderson,HOU,72,50,22,2116.0,979,2892,1871,75.7,1.57,0.67,0.339,31,67,156,0.355,0.642,0.827,201583,1610612745
Ryan Kelly,ATL,16,6,10,110.0,25,177,107,4.4,1.5,0.48,0.141,13,6,10,0.538,0.0,0.9,203527,1610612737
Salah Mejri,DAL,72,28,44,889.0,209,1157,532,29.0,1.5,0.33,0.181,97,16,208,0.464,1.125,0.731,1626257,1610612742
Sam Dekker,HOU,77,52,25,1419.0,504,1909,1005,49.3,1.55,0.7,0.264,31,10,155,0.645,0.0,0.819,1626155,1610612745
Sasha Vujacic,NYK,42,14,28,408.0,124,755,468,38.1,3.02,2.52,0.164,9,2,10,0.556,0.0,0.1,2756,1610612752
Sean Kilpatrick,BKN,69,14,55,1730.0,911,3075,1940,173.6,3.39,3.01,0.296,55,11,70,0.836,0.636,0.771,203930,1610612751
Semaj Christon,OKC,64,36,28,973.0,183,2050,699,184.9,5.41,5.11,0.089,21,3,32,0.524,0.0,0.313,203902,1610612760
Serge Ibaka,TOR,79,37,42,2422.0,1173,3886,2392,103.7,1.6,0.33,0.302,163,299,357,0.534,0.575,0.863,201586,1610612761
Sergio Rodriguez,PHI,68,24,44,1517.0,530,4393,1670,335.5,4.58,4.77,0.121,14,1,28,0.5,0.0,0.214,200771,1610612755
Seth Curry,DAL,69,29,40,2005.0,886,3596,1817,282.2,4.71,4.41,0.246,25,3,18,0.2,0.0,0.722,203552,1610612742
Shabazz Muhammad,MIN,78,29,49,1516.0,772,1462,1167,50.9,2.09,1.13,0.528,33,150,209,1.0,0.747,0.9,203498,1610612750
Shabazz Napier,POR,53,26,27,512.0,218,1111,473,90.7,4.9,4.43,0.196,10,2,13,0.0,0.0,0.231,203894,1610612757
Shaun Livingston,GSW,76,63,13,1345.0,389,2640,1246,157.8,3.59,2.97,0.147,71,73,148,0.549,0.493,0.662,2733,1610612744
Shawn Long,PHI,18,5,13,234.0,148,429,301,12.3,1.72,0.75,0.345,31,20,83,0.71,0.5,0.988,1627848,1610612755
Sheldon Mac,WAS,30,17,13,287.0,90,358,255,14.1,2.36,1.64,0.251,3,1,12,0.0,0.0,0.417,1627815,1610612764
Shelvin Mack,UTA,55,34,21,1205.0,430,2814,1203,213.2,4.55,4.48,0.153,22,3,43,0.364,0.667,0.465,202714,1610612762
Skal Labissiere,SAC,33,9,24,612.0,289,1003,605,32.8,1.96,0.6,0.288,138,106,132,0.377,0.538,0.788,1627746,1610612758
Solomon Hill,NOP,80,34,46,2374.0,563,2784,1634,101.3,2.18,1.39,0.202,25,11,90,0.24,0.273,0.7,203524,1610612740
Spencer Dinwiddie,BKN,58,13,45,1312.0,418,2527,997,186.8,4.43,3.84,0.165,16,8,23,0.313,0.375,0.435,203915,1610612751
Spencer Hawes,MIL,54,27,27,797.0,337,1328,991,39.2,1.77,0.7,0.254,104,69,161,0.49,0.551,1.025,201150,1610612749
Stanley Johnson,DET,77,35,42,1371.0,339,1876,1181,80.7,2.58,1.52,0.181,21,9,39,0.095,0.222,0.462,1626169,1610612765
Stephen Curry,GSW,79,65,14,2639.0,1999,6179,2600,418.5,4.06,3.83,0.324,110,23,175,0.564,0.391,0.686,201939,1610612744
Stephen Zimmerman,ORL,19,8,11,108.0,23,186,93,5.0,1.6,0.35,0.124,17,10,22,0.353,0.6,0.409,1627757,1610612753
Steve Novak,MIL,8,6,2,22.0,5,19,11,0.4,1.29,0.37,0.263,0,0,0,0.0,0.0,0.0,200779,1610612749
Steven Adams,OKC,80,47,33,2389.0,905,2866,1841,77.5,1.62,0.5,0.316,369,349,836,0.507,0.467,0.721,203500,1610612760
T.J. McConnell,PHI,81,27,54,2133.0,556,6479,2468,458.1,4.24,4.17,0.086,31,9,92,0.323,0.0,0.435,204456,1610612755
T.J. Warren,PHX,64,19,45,1994.0,931,2615,1936,90.2,2.07,1.21,0.356,135,24,201,0.837,0.5,1.1,203933,1610612756
Taj Gibson,OKC,78,41,37,1989.0,846,3868,2143,102.3,1.59,0.46,0.219,249,358,433,0.514,0.609,0.797,201959,1610612760
Tarik Black,LAL,67,24,43,1091.0,383,1748,940,45.1,1.55,0.36,0.219,137,82,376,0.387,0.524,0.731,204028,1610612747
Taurean Prince,ATL,59,28,31,981.0,335,1230,871,46.1,2.25,1.32,0.272,20,3,47,0.85,0.333,0.766,1627752,1610612737
Terrence Jones,MIL,54,20,34,1271.0,584,2084,1246,70.4,2.03,0.96,0.28,101,113,169,0.515,0.522,0.994,203093,1610612749
Terrence Ross,ORL,77,38,39,1932.0,854,2158,1472,75.5,2.1,1.39,0.396,32,5,28,0.625,1.2,0.571,203082,1610612753
Terry Rozier,BOS,74,47,27,1263.0,410,2759,1144,193.4,4.2,4.09,0.149,24,0,50,0.5,0.0,0.42,1626179,1610612738
Thabo Sefolosha,ATL,62,32,30,1596.0,444,2330,1502,86.4,2.23,1.31,0.191,67,20,134,0.478,0.25,0.679,200757,1610612737
Thaddeus Young,IND,73,40,33,2209.0,810,3713,1938,101.4,1.64,0.55,0.218,245,152,416,0.4,0.48,0.877,201152,1610612754
Thomas Robinson,LAL,48,15,33,560.0,241,1106,566,35.7,1.94,0.87,0.218,70,28,137,0.543,0.286,0.672,203080,1610612747
Thon Maker,MIL,57,31,26,562.0,226,881,426,22.5,1.53,0.33,0.257,58,13,101,0.276,0.538,0.713,1627748,1610612749
Tiago Splitter,PHI,8,1,7,76.0,39,146,108,4.1,1.67,0.6,0.267,13,12,27,0.231,0.5,0.741,201168,1610612755
Tim Frazier,NOP,65,26,39,1525.0,464,3719,1395,287.3,4.64,4.34,0.125,29,6,69,0.345,0.333,0.464,204025,1610612740
Tim Hardaway Jr.,ATL,79,42,37,2154.0,1143,3217,2141,136.7,2.55,1.87,0.355,46,12,98,0.587,0.333,0.806,203501,1610612737
Tim Quarterman,POR,16,6,10,80.0,31,140,74,10.2,4.38,3.99,0.221,1,0,3,2.0,0.0,1.333,1627817,1610612757
Timofey Mozgov,LAL,54,16,38,1104.0,401,1521,1007,43.0,1.7,0.4,0.264,156,120,302,0.487,0.408,0.626,202389,1610612747
Timothe Luwawu-Cabarrot,PHI,69,23,46,1190.0,445,1601,1093,51.9,1.94,1.27,0.278,25,1,68,0.88,0.0,0.735,1627789,1610612755
Tobias Harris,DET,82,37,45,2566.0,1321,4687,2613,167.7,2.15,1.0,0.282,123,151,127,0.756,0.642,1.063,202699,1610612765
Tomas Satoransky,WAS,57,33,24,719.0,154,1176,568,79.3,4.05,3.71,0.131,10,3,38,0.4,1.667,0.395,203107,1610612764
Toney Douglas,MEM,24,15,9,394.0,117,918,313,87.3,5.71,6.1,0.127,12,0,18,0.917,0.0,0.833,201962,1610612763
Tony Allen,MEM,71,36,35,1914.0,643,2525,1496,124.1,2.95,2.24,0.255,69,23,342,0.623,0.522,0.775,2754,1610612763
Tony Parker,SAS,62,46,16,1556.0,624,3732,1368,334.1,5.37,5.68,0.167,33,0,27,0.333,0.0,0.222,2225,1610612759
Tony Snell,MIL,80,42,38,2336.0,683,2140,1499,63.3,1.78,1.04,0.319,29,7,38,0.345,0.429,0.816,203503,1610612749
Treveon Graham,CHA,27,10,17,189.0,57,199,137,7.1,2.13,1.28,0.286,3,3,6,0.667,0.333,0.333,1626203,1610612766
Trevor Ariza,HOU,80,53,27,2773.0,936,3517,2299,104.8,1.79,0.87,0.266,63,14,107,0.841,0.143,0.757,2772,1610612745
Trevor Booker,BKN,70,18,52,1734.0,698,4067,2146,131.1,1.93,1.0,0.172,168,210,301,0.494,0.405,0.698,202344,1610612751
Trey Burke,WAS,57,35,22,703.0,285,1519,625,125.1,4.94,4.98,0.188,25,0,10,0.2,0.0,0.8,203504,1610612764
Trey Lyles,UTA,71,43,28,1158.0,440,2288,1481,71.0,1.86,0.75,0.192,50,71,64,0.34,0.211,0.734,1626168,1610612762
Tristan Thompson,CLE,78,50,28,2336.0,630,2990,1491,76.5,1.53,0.43,0.211,289,16,583,0.516,0.375,0.731,202684,1610612739
Troy Daniels,MEM,67,33,34,1183.0,551,1557,1149,48.4,1.86,1.29,0.354,37,4,29,0.189,0.0,0.552,203584,1610612763
Troy Williams,HOU,30,19,11,557.0,185,643,431,20.5,1.91,1.0,0.288,11,1,40,1.182,2.0,0.75,1627786,1610612745
Ty Lawson,SAC,69,25,44,1732.0,681,4196,1614,350.5,5.01,4.62,0.162,26,4,62,0.385,0.5,0.403,201951,1610612758
Tyler Ennis,LAL,53,28,25,588.0,228,1316,533,94.2,4.3,3.85,0.173,9,0,13,0.667,0.0,0.615,203898,1610612747
Tyler Johnson,MIA,73,35,38,2177.0,1002,4143,2294,236.2,3.42,3.07,0.242,82,6,93,0.427,0.167,0.731,204020,1610612748
Tyler Ulis,PHX,59,14,45,1103.0,436,2623,926,212.0,4.85,5.22,0.166,17,2,10,0.118,0.5,0.7,1627755,1610612756
Tyler Zeller,BOS,51,32,19,525.0,178,800,574,20.3,1.52,0.45,0.223,68,26,127,0.441,0.192,0.724,203092,1610612738
Tyreke Evans,SAC,40,17,23,788.0,411,1765,847,136.3,4.63,4.17,0.233,17,22,28,0.471,0.273,0.714,201936,1610612758
Tyson Chandler,PHX,45,14,31,1229.0,375,1783,838,41.1,1.38,0.3,0.21,132,46,355,0.333,0.043,0.89,2199,1610612756
Tyus Jones,MIN,60,23,37,774.0,209,1542,630,119.2,4.64,4.16,0.136,7,1,19,0.286,0.0,0.737,1626145,1610612750
Udonis Haslem,MIA,16,6,10,130.0,31,148,97,4.2,1.71,0.59,0.209,18,7,25,0.333,0.0,0.84,2617,1610612748
Victor Oladipo,OKC,67,39,28,2223.0,1067,3103,1969,158.2,3.06,2.5,0.344,69,21,106,0.507,0.476,0.981,203506,1610612760
Vince Carter,MEM,73,36,37,1800.0,586,2518,1728,91.5,2.18,1.12,0.233,69,72,74,0.319,0.542,0.568,1713,1610612763
Wade Baldwin IV,MEM,33,18,15,405.0,106,914,288,85.1,5.59,5.2,0.116,13,3,13,0.308,0.0,0.308,1627735,1610612763
Wayne Ellington,MIA,62,35,27,1500.0,648,1699,1333,48.3,1.71,0.85,0.381,29,2,19,0.276,1.0,0.526,201961,1610612748
Wayne Selden,MEM,14,6,8,236.0,71,248,188,9.5,2.3,1.66,0.286,11,0,4,0.182,0.0,0.75,1627782,1610612763
Wesley Johnson,LAC,68,40,28,810.0,186,1234,600,29.1,1.42,0.4,0.151,15,4,36,0.4,0.0,0.667,202325,1610612746
Wesley Matthews,DAL,72,28,44,2457.0,968,3618,2598,149.6,2.48,1.52,0.268,62,177,53,0.371,0.345,0.811,202083,1610612742
Will Barton,DEN,59,30,29,1681.0,811,2702,1665,159.8,3.55,2.95,0.3,40,12,91,0.7,0.417,0.824,203115,1610612743
Willie Cauley-Stein,SAC,75,29,46,1421.0,611,2052,1259,64.5,1.89,0.64,0.298,355,155,398,0.42,0.361,0.864,1626161,1610612758
Willie Reed,MIA,71,39,32,1031.0,374,1025,724,26.0,1.52,0.57,0.365,126,83,292,0.5,0.265,0.911,203186,1610612748
Willy Hernangomez,NYK,72,27,45,1324.0,587,2780,1529,72.2,1.56,0.34,0.211,275,187,406,0.462,0.267,0.815,1626195,1610612752
Wilson Chandler,DEN,70,34,36,2165.0,1096,3388,2171,138.9,2.46,1.53,0.323,61,105,214,0.59,0.552,0.86,201163,1610612743
Yogi Ferrell,DAL,46,18,28,1197.0,462,2617,974,231.2,5.3,5.3,0.177,22,5,23,0.455,0.6,0.783,1627812,1610612742
Zach LaVine,MIN,47,16,31,1749.0,889,2722,1918,140.7,3.1,2.24,0.327,36,0,42,1.083,0.0,0.786,203897,1610612750
Zach Randolph,MEM,73,38,35,1786.0,1028,3323,2281,119.7,2.16,0.83,0.309,240,647,424,0.342,0.521,0.981,2216,1610612763
Zaza Pachulia,GSW,70,58,12,1268.0,426,2120,1256,55.4,1.57,0.48,0.201,196,139,356,0.362,0.259,0.635,2585,1610612744
